referencia;variante;descricao;preco_unitario;porcentagem_imposto;pagina
LM2466;;LED RECUADO 5W 6500K 127/220V QUADRADO;9.75;9.75;11
LM2470;;LED RECUADO PRETO 5W 6500K 127/220V QUADRADO;9.75;9.75;11
LM2467;;LED RECUADO 7W 3000K 127/220V QUADRADO;14.45;9.75;11
LM2471;;LED RECUADO PRETO 7W 3000K 127/220V QUADRADO;14.45;9.75;11
LM2468;;LED RECUADO 7W 6500K 127/220V QUADRADO;14.45;9.75;11
LM2472;;LED RECUADO PRETO 7W 6500K 127/220V QUADRADO;14.45;9.75;11
LM3197;;LED RECUADO BC 5W 3000K 127/220V REDONDO;9.75;9.75;11
LM3201;;LED RECUADO PRETO 5W 3000K 127/220V REDONDO;9.75;9.75;11
LM3198;;LED RECUADO BC 5W 6500K 127/220V REDONDO;9.75;9.75;11
LM3202;;LED RECUADO PRETO 5W 6500K 127/220V REDONDO;9.75;9.75;11
LM3199;;LED RECUADO BC 7W 3000K 127/220V REDONDO;14.45;9.75;11
LM3203;;LED RECUADO PRETO 7W 3000K 127/220V REDONDO;14.45;9.75;11
LM3200;;LED RECUADO BC 7W 6500K 127/220V REDONDO;14.45;9.75;11
LM3204;;LED RECUADO PRETO 7W 6500K 127/220V REDONDO;14.45;9.75;11
LM1000;;EMBUTIR BORDA BRANCA E INTERNO BRANCO QUADRADO WALL WASHER;4.60;15.00;11
LM1247;;LED SOBREPOR PRETO, 5W, 3000K, 127/220V;45.35;9.75;11
LM917;;LED SOBREPOR SLIM, BRANCO, 2W, 6500K, 127/220V, QUADRADO;19.45;9.75;11
LM3595;;EMBUTIR LED DAL 12W 6000K 127/220V QUADRADA;9.90;9.75;11
LM3615;;EMBUTIR LED DAL 18W 2700K 127/220V QUADRADA;10.45;9.75;11
LM3597;;EMBUTIR LED DAL 18W 4000K 127/220V QUADRADA;11.90;9.75;11
LM3596;;EMBUTIR LED DAL 18W 6000K 127/220V QUADRADA;11.90;9.75;11
LM3605;;EMBUTIR LED DAL 24W 2700K 127/220V QUADRADA;16.70;9.75;11
LM3599;;EMBUTIR LED DAL 24W 4000K 127/220V QUADRADA;14.99;9.75;11
LM3598;;EMBUTIR LED DAL 24W 6000K 127/220V QUADRADA;16.70;9.75;12
LM3604;;EMBUTIR LED DAL 32W 4000K 127/220V QUADRADA;34.15;9.75;12
LM3603;;EMBUTIR LED DAL 32W 6000K 127/220V QUADRADA;34.15;9.75;12
LM3600;;SOBREPOR LED DAL 15W 2700K 127/220V QUADRADA;9.90;9.75;12
LM3606;;SOBREPOR LED DAL 15W 4000K 127/220V QUADRADA;9.90;9.75;12
LM3601;;SOBREPOR LED DAL 15W 6000K 127/220V QUADRADA;9.90;9.75;12
LM3602;;SOBREPOR LED DAL 20W 2700K 127/220V QUADRADA;12.85;9.75;12
LM3608;;SOBREPOR LED DAL 20W 4000K 127/220V QUADRADA;12.85;9.75;12
LM3607;;SOBREPOR LED DAL 20W 6000K 127/220V QUADRADA;12.85;9.75;12
LM3609;;SOBREPOR LED DAL 24W 4000K 127/220V QUADRADA;19.35;9.75;12
LM3610;;SOBREPOR LED DAL 24W 6000K 127/220V QUADRADA;19.35;9.75;12
LM3614;;SOBREPOR LED DAL 30W 4000K 127/220V QUADRADA;42.65;9.75;12
LM3611;;SOBREPOR LED DAL 30W 6000K 127/220V QUADRADA;39.65;9.75;12
LM1083;;PAINEL LED RETANGULAR DE EMBUTIR 20W 2700K 127/220V MEDIDA 10X60;66.85;9.75;12
LM1081;;PAINEL LED RETANGULAR DE EMBUTIR 20W 4000K 127/220V MEDIDA 10X60;66.85;9.75;12
LM1079;;PAINEL LED RETANGULAR DE EMBUTIR 20W 6000K 127/220V MEDIDA 10X60;66.85;9.75;12
LM1082;;PAINEL LED RETANGULAR DE EMBUTIR 40W 2700K 127/220V MEDIDA 10X120;101.05;9.75;12
LM1080;;PAINEL LED RETANGULAR DE EMBUTIR 40W 4000K 127/220V MEDIDA 10X120;101.05;9.75;12
LM1078;;PAINEL LED RETANGULAR DE EMBUTIR 40W 6000K 127/220V MEDIDA 10X120;101.05;9.75;12
LM220;;LED 45W 2700K 127/220V RETANGULAR;112.50;9.75;12
LM1255;;LED 45W 4000K 127/220V RETANGULAR;112.50;9.75;12
LM221;;LED RETANGULAR 45W 6000K 127V/220V;112.50;9.75;12
LM1203;;PAINEL LED RETANGULAR DE SOBREPOR 20W 6000K 127/220V MEDIDA 10X60X3,8;103.65;9.75;12
LM1204;;PAINEL LED RETANGULAR DE SOBREPOR 40W 6000K 127/220V MEDIDA 10X120X3,8;102.10;9.75;12
LM446;;K8 LED 18W 2700K 127/220V;14.25;9.75;12
LM722;;K8 LED 18W 4000K 127/220V;14.25;9.75;12
LM447;;K8 LED 18W 6000K 127/220V;14.25;9.75;12
LM448;;K8 LED 36W 2700K 127/220V;22.35;9.75;12
LM723;;K8 LED 36W 4000K 127/220V;22.35;9.75;12
LM449;;K8 LED 36W 6000K 127/220V;22.35;9.75;12
LM3373;;DE MESA LED LUMA 5W 3000/4000/6000K 127-220V;96.40;9.75;12
LM3376;;DE MESA LED NARA 5W 3000K 127-220V;51.99;9.75;12
LM3374;;DE MESA LED LITE 5W 3000K 127-220V PRETA;99.50;9.75;12
LM3375;;DE MESA LED LITE 5W 3000K 127-220V BRANCA;99.50;9.75;12
LM1246;;DE MESA ARTICULÁVEL, COM BASE, E27, VERMELHA;54.45;9.75;12
LM1244;;DE MESA ARTICULÁVEL, COM BASE, E27, PRETA;54.45;9.75;12
LM1245;;DE MESA ARTICULÁVEL, COM BASE, E27, BRANCA;54.45;9.75;12
LM406;;DE MESA VIKING PRETA 127/220V;25.15;9.75;12
LM407;;DE MESA VIKING BRANCA 127/220V;25.15;9.75;12
LM408;;DE MESA VIKING VERMELHA 127/220V;25.15;9.75;12
LM904;;DE MESA VIKING AMARELA 127/220V;25.15;9.75;13
LM905;;DE MESA VIKING AZUL 127/220V;25.15;9.75;13
LM906;;DE MESA VIKING ROSA 127/220V;25.15;9.75;13
LM1210;;DE MESA VIKING CLIP PRETA 127/220V;22.50;9.75;13
LM1211;;DE MESA VIKING CLIP BRANCA 127/220V;22.50;9.75;13
LM1213;;DE MESA VIKING CLIP VERMELHA 127/220V;22.50;9.75;13
LM1212;;DE MESA VIKING CLIP AZUL 127/220V;22.50;9.75;13
LM3618;;DE JARDIM LED FARETTO 3W 3000K 127-220V;58.80;9.75;13
LM2755;;DE JARDIM LED DAL 7W 3000K 127/220V;13.40;9.75;13
LM2756;;DE JARDIM LED DAL 7W 6500K 127/220V;13.40;9.75;13
LM2757;;DE JARDIM LED DAL 7W VERDE 127/220V;14.15;9.75;13
LM443;;DE JARDIM LED 7W 3000K 127/220V;15.45;9.75;13
LM444;;DE JARDIM LED 7W 6500K 127/220V;15.45;9.75;13
LM445;;DE JARDIM LED 7W VERDE 127/220V;17.60;9.75;13
LM1456;;DE JARDIM LED 7W AMBAR 127/220V;17.60;9.75;13
LM3612;;BALIZADOR GABBIA SLIM 6W 3000K 127-220V IP65 PT 30CM;153.95;9.75;13
LM3613;;BALIZADOR GABBIA 6W 3000K 127-220V IP65 PT 60CM;171.75;9.75;13
LM3104;;BALIZADOR RET 7W 3000K 127-220V IP65 PT;159.25;9.75;13
LM3103;;BALIZADOR SPOT 5W 3000K 127-220V IP65 PT;225.20;9.75;13
LM3105;;BALIZADOR SLIM 7W 3000K 127-220V IP65 PT;176.05;9.75;13
LM2633;;BALIZADOR JOY 5W 3000K 127-220V;286.55;9.75;13
LM2634;;BALIZADOR FAE 5W 3000K 127-220V;299.90;9.75;13
LM2847;;VISION 5W 2700K 127/220V IP65;32.90;9.75;13
LM2384;;VISION 8W 2700K 127/220V IP65;43.50;9.75;13
LM2673;;BOLD LED, QUADRADA, 8W, 3000K, 127/220V, IP65;73.45;9.75;13
LM2674;;BOLD LED, RETANGULAR, 10W, 3000K, 127/220V, IP65;85.20;9.75;13
LM3110;;TARTARUGA LED 7W 2700K 127/220V IP65 BRANCO;15.85;9.75;13
LM1442;;TARTARUGA LED 7W 2700K 127/220V IP65 PRETA;15.85;9.75;13
LM3109;;TARTARUGA LED 7W 2700K 127/220V IP65 PRETA;15.85;9.75;13
LM688;;TARTARUGA LED 7W 6000K 127/220V IP65 BRANCO;15.85;9.75;13
LM3111;;TARTARUGA LED 7W 6000K 127/220V IP65 BRANCO;15.85;9.75;13
LM1443;;TARTARUGA LED 7W 6000K 127/220V IP65 PRETA;15.85;9.75;13
LM3212;;TARTARUGA LED 7W 6000K 127/220V IP65 PRETA;15.85;9.75;14
LM566;;LED 15W 2700K 127/220V BRANCO;22.75;9.75;14
LM3113;;LED 15W 2700K 127/220V BRANCO;22.75;9.75;14
LM3115;;LED 15W 2700K 127/220V IP65 PRETA;22.75;9.75;14
LM180;;LED 15W 6000K 127/220V BRANCO;22.75;9.75;14
LM3112;;LED 15W 6000K 127/220V BRANCO;22.75;9.75;14
LM2229;;VITRO TUBE 9W 2700K IP65 PRETA;52.20;9.75;14
LM2230;;VITRO TUBE 18W 2700K IP65 PRETA;69.90;9.75;14
LM2231;;VITRO BOX 9W 2700K IP65 PRETA;55.05;9.75;14
LM2232;;VITRO BOX 18W 2700K IP65 PRETA;76.25;9.75;14
LM1390;;MEZZALUNA, 30W, 2700K, IP65, PRETA;62.40;9.75;14
LM1391;;MEZZALUNA, 30W, 6000K, IP65, PRETA;62.40;9.75;14
LM1392;;MEZZALUNA, 30W, 2700K, IP65, BRANCA;62.40;9.75;14
LM1393;;MEZZALUNA, 30W, 6000K, IP65, BRANCA;62.40;9.75;14
LM1394;;MURETTO, 30W, 2700K, IP65, PRETA;69.20;9.75;14
LM1395;;MURETTO, 30W, 6000K, IP65, PRETA;69.20;9.75;14
LM1396;;MURETTO, 30W, 2700K, IP65, BRANCA;69.20;9.75;14
LM1397;;MURETTO, 30W, 6000K, IP65, BRANCA;69.20;9.75;14
LM2985;;DE SOLO, LED, 0,5W, 3000K 127/220V, PRETO (KIT COM 2 UNIDADES);72.20;9.75;14
LM830;;DE SOLO, LED, 1W, 3000K 127/220V - (KIT COM 2 UNIDADES);79.35;9.75;14
LM1019;;DE SOLO LED 1W 6500K 127/220V - (KIT COM 2 UNIDADES);27.65;9.75;14
LM2986;;DE SOLO, LED, 1W, 3000K 127/220V, PRETO (KIT COM 2 UNIDADES);87.90;9.75;14
LM615;;LED EMBUTIDO DE SOLO 6W 2700K 127/220V IP67 MATERIAL: ALUMINIO;54.05;9.75;14
LM616;;LED EMBUTIDO DE SOLO 12W 2700K 127/220V IP67 MATERIAL: ALUMINIO;82.65;9.75;14
LM1108;;LED EMBUTIDO DE SOLO 12W 6000K 127/220V IP67 MATERIAL: ALUMINIO;79.95;9.75;14
LM2095;;LED EMBUTIDO DE SOLO FLAT PRETO 3W 2700K 127/220V IP67;56.90;9.75;14
LM2096;;LED EMBUTIDO DE SOLO FLAT PRETO 6W 2700K 127/220V IP67;76.15;9.75;14
LM2097;;LED EMBUTIDO DE SOLO FLAT PRETO 12W 2700K 127/220V IP67;109.60;9.75;14
LM2529;;LED EMBUTIDO DE SOLO FLAT PRETO COM GRADE ANTI OFUSCANTE 3W 2700K 127/220V IP67;59.35;9.75;14
LM2530;;LED EMBUTIDO DE SOLO FLAT PRETO COM GRADE ANTI OFUSCANTE 6W 2700K 127/220V IP67;80.45;9.75;14
LM2531;;LED EMBUTIDO DE SOLO FLAT PRETO COM GRADE ANTI OFUSCANTE 12W 2700K 127/220V IP67;113.30;9.75;14
LM3617;;LED EMBUTIDO DE SOLO FLAT PRETO COM GRADE ANTI OFUSCANTE 18W 2700K 127/220V IP67;121.10;9.75;14
LM3616;;LED EMBUTIDO DE SOLO FLAT PRETO COM GRADE ANTI OFUSCANTE 24W 2700K 127/220V IP67;132.20;9.75;14
LM1022;;LED MINI EMBUTIDO DE PAREDE E SOLO 1W 3000K 127-220V IP67 CORPO BRANCO;18.80;9.75;14
LM1023;;LED MINI EMBUTIDO DE PAREDE E SOLO 1W 6500K 127-220V IP67 CORPO BRANCO;7.70;9.75;14
LM911;;EMBUTIDO LED DE SOLO E PAREDE, 1W CORPO PRETO, LUZ VERDE, 127/220V, IP67;9.25;9.75;14
LM1026;;LED MINI EMBUTIDO DE PAREDE E SOLO 1W 3000K 127-220V IP67 QUADRADO;18.80;9.75;14
LM1027;;LED MINI EMBUTIDO DE PAREDE E SOLO 1W 6500K 127-220V IP67 QUADRADO;7.70;9.75;14
LM1021;;LED MINI EMBUTIDO DE PAREDE E SOLO 1W 6500K 127-220V IP67 REDONDO;7.70;9.75;14
LM908;;EMBUTIDO LED DE SOLO E PAREDE, 1W, CORPO PRETO, LUZ VERDE, 127/220V , IP67;9.25;9.75;14
LM1398;;SENTINEL PARA LÂMPADA PAR20, IP65, BRANCO, POT MAX 15W;11.60;15.00;14
LM3218;;LED 10W 3000K 127/220V IP65;13.75;9.75;14
LM3487;;LED 10W 6000K 127/220V IP65;13.75;9.75;15
LM3217;;LED 20W 3000K 127/220V IP65;15.10;9.75;15
LM3116;;LED 20W 6000K 127/220V IP65;13.20;9.75;15
LM3459;;LED 30W 3000K 127/220V IP65;17.85;9.75;15
LM245;;LED 30W 6000K 127/220V IP65;17.85;9.75;15
LM3537;;LED 30W 6000K 127/220V IP65;17.85;9.75;15
LM3117;;LED 50W 3000K 127/220V IP65;20.99;9.75;15
LM3488;;LED 50W 6000K 127/220V IP65;20.99;9.75;15
LM3472;;LED 100W 3000K 127/220V IP65;34.80;9.75;15
LM3486;;LED 100W 6000K 127/220V IP65;34.80;9.75;15
LM3118;;LED 150W 6000K 127/220V IP65;55.10;9.75;15
LM3460;;LED 200W 6000K 127/220V IP65;70.80;9.75;15
LM842;;LED 300W 6000K 127V/220V;141.80;9.75;15
LM843;;LED 500W 6000K 127V/220V;231.50;9.75;15
LM2698;;LED 700W 6500K 127/220V IP65;392.40;9.75;15
LM272;;LED 10W RGB 127/220V IP65;46.65;9.75;15
LM249;;LED 30W RGB 127/220V IP65;52.20;9.75;15
LM3461;;LED 30W RGB 127/220V IP65;46.80;9.75;15
LM250;;LED 50W RGB 127/220V IP65;59.40;9.75;15
LM3462;;LED 50W RGB 127/220V IP65;54.10;9.75;15
LM3560;;LED 100W RGB 127/220V IP65;59.99;9.75;15
LM242;;LED 10W VERDE 127/220V IP65;13.70;9.75;15
LM3521;;LED 10W VERDE 127/220V IP65;13.70;9.75;15
LM3522;;LED 30W GREEN 127/220V IP65;17.40;9.75;15
LM844;;LED 30W , AZUL 127V/220V;18.15;9.75;15
LM3516;;LED DAL 10W 3000K 127/220V IP65;11.30;9.75;15
LM3517;;LED DAL 20W 3000K 127/220V IP65;13.75;9.75;15
LM2793;;LED DAL 20W 6000K 127/220V IP65;13.75;9.75;15
LM3518;;LED DAL 30W 3000K 127/220V IP65;16.25;9.75;15
LM2794;;LED DAL 30W 6000K 127/220V IP65;15.40;9.75;15
LM3519;;LED DAL 50W 3000K 127/220V IP65;16.35;9.75;15
LM2795;;LED DAL 50W 6000K 127/220V IP65;16.35;9.75;15
LM3520;;LED DAL 100W 3000K 127/220V IP65;23.70;9.75;15
LM2796;;LED DAL 100W 6000K 127/220V IP65;23.70;9.75;15
LM2797;;LED DAL 150W 6000K 127/220V IP65;43.55;9.75;15
LM2798;;LED DAL 200W 6000K 127/220V IP65;62.35;9.75;15
LM2799;;LED DAL 300W 6000K 127/220V IP65;64.55;9.75;15
LM2630;;SOLAR BLOOM 5W BRANCO QUENTE PRETA;77.65;9.75;15
LM2697;;DE JARDIM SOLAR 2W BRANCO QUENTE;55.55;9.75;15
LM3639;;EMB UNILATERAL COM MICRO BORDA, BRANCO, TAM:1M;86.30;0.00;15
LM3641;;EMB UNILATERAL COM MICRO BORDA, BRANCO, TAM:2M;159.50;0.00;16
LM3643;;EMB UNILATERAL COM MICRO BORDA, BRANCO, TAM:3M;220.90;0.00;16
LM3645;;P/ PERFIL EMB UNILATERAL COM MICRO BORDA, PAREDE/PAREDE, BC/BC;29.45;0.00;16
LM3647;;P/ PERFIL EMB UNILATERAL COM MICRO BORDA, TETO/PAREDE, BC/BC;29.45;0.00;16
LM3649;;P/ PERFIL EMB UNILATERAL COM MICRO BORDA, POSITIVO, BC/BC;29.45;0.00;16
LM3651;;DE FIXACAO E ACABAMENTO DE PERFIL EMB UNILATERAL COM MICRO BORDA, BR;12.15;0.00;16
LM2227;;DE MOLA PARA PERFIL DE EMBUTIR ATE 30MM (12MM ATE 30MM) (CX C/50 PEÇAS);186.55;0.00;16
LM3640;;EMB UNILATERAL COM MICRO BORDA, PRETO, TAM:1M;85.80;0.00;16
LM3642;;EMB UNILATERAL COM MICRO BORDA, PRETO, TAM:2M;158.35;0.00;16
LM3644;;EMB UNILATERAL COM MICRO BORDA, PRETO, TAM:3M;219.25;0.00;16
LM3646;;P/ PERFIL EMB UNILATERAL COM MICRO BORDA, PAREDE/PAREDE, PT/BC;29.30;0.00;16
LM3648;;P/ PERFIL EMB UNILATERAL COM MICRO BORDA, TETO/PAREDE, PT/BC;29.30;0.00;16
LM3650;;P/ PERFIL EMB UNILATERAL COM MICRO BORDA, POSITIVO, PT/BC;29.30;0.00;16
LM3652;;DE FIXACAO E ACABAMENTO DE PERFIL EMB UNILATERAL COM MICRO BORDA, PT;12.15;0.00;16
LM1197;;NO FRAME INVERTIDO UNILATERAL PARA FITAS ATÉ 20MM - 1 METRO;101.99;0.00;16
LM1198;;NO FRAME INVERTIDO UNILATERAL PARA FITAS ATE 20MM - 2 M;197.70;0.00;16
LM1199;;NO FRAME INVERTIDO UNILATERAL PARA FITAS ATE 20MM - 3 M;293.30;0.00;16
LM1258;;PARA PERFIL NO FRAME INVERTIDO UNILATERAL PARA FITAS ATÉ 20MM, CONEXÃO JOELHO PAREDE - TETO;43.10;0.00;16
LM1352;;FIXAÇÃO E ACABAMENTO PERFIL NO FRAME INVERTIDO UNILATERAL PARA FITAS ATÉ 20MM;11.20;0.00;16
LM1200;;NO FRAME INVERTIDO BILATERAL PARA 2 FITAS ATE 20MM - 1 M;153.90;0.00;16
LM1201;;NO FRAME INVERTIDO BILATERAL PARA 2 FITAS ATE 20MM - 2 M;298.40;0.00;16
LM1202;;NO FRAME INVERTIDO BILATERAL PARA 2 FITAS ATE 20MM - 3 METROS;442.50;0.00;16
LM1351;;FIXAÇÃO E ACABAMENTO PERFIL NO FRAME INVERTIDO BILATERAL 2 FITAS ATE 20MM;13.95;0.00;16
LM3475;;WALL WASHER, BRANCO, TAM:1M;235.55;0.00;16
LM3477;;WALL WASHER, BRANCO, TAM:2M;448.50;0.00;16
LM3479;;WALL WASHER, BRANCO, TAM:3M;661.10;0.00;16
LM3481;;FIXAÇÃO PERFIL WALL WASHER BRANCO;54.20;0.00;16
LM3476;;WALL WASHER, PRETO, TAM:1M;234.65;0.00;16
LM3478;;WALL WASHER, PRETO, TAM:2M;446.70;0.00;16
LM3480;;WALL WASHER, PRETO, TAM:3M;658.35;0.00;16
LM3482;;FIXAÇÃO PERFIL WALL WASHER PRETO;54.05;0.00;16
LM2951;;DE SOBREPOR INDIRETO, BR, TAM: 1M;95.35;0.00;16
LM2952;;DE SOBREPOR INDIRETO, BR, TAM: 2M;179.95;0.00;16
LM2953;;DE SOBREPOR INDIRETO, BR, TAM: 3M;264.20;0.00;16
LM2957;;PARA PERFIL DE SOBERPOR INDIRETO, BR, CONEX: PAREDE/PAREDE;36.95;0.00;16
LM2958;;PARA PERFIL DE SOBREPOR INDIRETO, BR, CONEX: TETO/PAREDE;36.95;0.00;16
LM2959;;PARA PERFIL DE SOBERPOR INDIRETO, BR, CONEX: JOELHO POSITIVO;36.95;0.00;16
LM2963;;DE FIXACAO E ACABAMENTO DE PERFIL DE SOBREPOR INDIRETO BR;13.75;0.00;16
LM2954;;DE SOBREPOR INDIRETO, PT, TAM: 1M;94.60;0.00;16
LM2955;;DE SOBREPOR INDIRETO, PT, TAM: 2M;178.40;0.00;16
LM2956;;DE SOBREPOR INDIRETO, PT, TAM: 3M;261.95;0.00;16
LM2960;;PARA PERFIL DE SOBERPOR INDIRETO, PT, CONEX: PAREDE/PAREDE;36.65;0.00;16
LM2961;;PARA PERFIL DE SOBREPOR INDIRETO, PT, CONEX: TETO/PAREDE;36.65;0.00;16
LM2962;;PARA PERFIL DE SOBERPOR INDIRETO, PT, CONEX: JOELHO POSITIVO;36.65;0.00;16
LM2964;;DE FIXACAO E ACABAMENTO DE PERFIL DE SOBREPOR INDIRETO PT;13.70;0.00;16
LM3716;;ACABAMENTO PERFIL SOBREPOR TRIK PRETO (KIT COM 2 TAMPAS);9.65;0.00;16
LM3551;;PENDENTE ELETRIFICADO TRIK 3M;63.25;0.00;16
LM1972;;DE SOBREPOR SANCA LARG: 37MM ALT: 42MM BC/BC TAM: 1M;67.25;0.00;16
LM1973;;DE SOBREPOR SANCA LARG: 37MM ALT: 42MM BC/BC TAM: 2M;134.95;0.00;16
LM1974;;DE SOBREPOR SANCA LARG: 37MM ALT: 42MM BC/BC TAM: 3M;203.55;0.00;17
LM2299;;DE 30MM PARA PERFIL EMBUTIR/SOBREPOR E RODATETO 1MT BRANCO (10PCS);163.55;0.00;17
LM2300;;DE 30MM PARA PERFIL EMBUTIR/SOBREPOR E RODATETO 2MT BRANCO (10PCS);341.55;0.00;17
LM3774;;PARA PERFIL 30MM POLICARBONATO 3MT (1 PC);47.90;0.00;17
LM2301;;DE 30MM PARA PERFIL EMBUTIR/SOBREPOR E RODATETO 3MT BRANCO (10PCS);515.30;0.00;17
LM1975;;DE SOBREPOR SANCA LARG: 37MM ALT: 42MM PT/BC TAM: 1M;66.60;0.00;17
LM1976;;DE SOBREPOR SANCA LARG: 37MM ALT: 42MM PT/BC TAM: 2M;133.70;0.00;17
LM1977;;DE SOBREPOR SANCA LARG: 37MM ALT: 42MM PT/BC TAM: 3M;201.65;0.00;17
LM3057;;DE RODAPÉ UNIVERSAL, LARG: 17,7MM, ALT: 99,8MM, BC TAM: 1M;103.60;0.00;17
LM3059;;DE RODAPÉ UNIVERSAL, LARG: 17,7MM, ALT: 99,8MM, BC TAM: 2M;220.60;0.00;17
LM3061;;DE RODAPÉ UNIVERSAL, LARG: 17,7MM, ALT: 99,8MM, BC TAM: 3M;306.95;0.00;17
LM3077;;PAREDE/PAREDE RODAPÉ UNIVERSAL, LARG: 17,7MM, ALT: 99,8MM COMP:130MM, BC;35.70;0.00;17
LM3075;;POSITIVO RODAPÉ UNIVERSAL, LARG: 17,7MM, ALT: 99,8MM COMP:130MM, BC;35.70;0.00;17
LM3058;;DE RODAPÉ UNIVERSAL, LARG: 17,7MM, ALT: 99,8MM, PT TAM: 1M;103.10;0.00;17
LM3060;;DE RODAPÉ UNIVERSAL, LARG: 17,7MM, ALT: 99,8MM, PT TAM: 2M;219.55;0.00;17
LM3062;;DE RODAPÉ UNIVERSAL, LARG: 17,7MM, ALT: 99,8MM, PT TAM: 3M;305.35;0.00;17
LM3078;;PAREDE/PAREDE RODAPÉ UNIVERSAL, LARG: 17,7MM, ALT: 99,8MM COMP:130MM, PT;35.55;0.00;17
LM3076;;POSITIVO RODAPÉ UNIVERSAL, LARG: 17,7MM, ALT: 99,8MM COMP:130MM, PT;35.55;0.00;17
LM3724;;ACABAMENTO PERFIL RODAPE UNIVERSAL BRANCO (KIT COM 2 TAMPAS);4.10;0.00;17
LM3763;;PARA PERFIL NANO 12MM POLICARBONATO 1MT (1 PC);10.35;0.00;17
LM2311;;PARA PERFIL MOVELARIA COM ABA 1MT BRANCO (10PCS);73.99;0.00;17
LM3764;;PARA PERFIL NANO 12MM POLICARBONATO 2MT (1 PC);20.95;0.00;17
LM2312;;PARA PERFIL MOVELARIA COM ABA 2MT BRANCO (10PCS);151.80;0.00;17
LM3765;;PARA PERFIL NANO 12MM POLICARBONATO 3MT (1 PC);31.15;0.00;17
LM2313;;PARA PERFIL MOVELARIA COM ABA 3MT BRANCO (10PCS);225.45;0.00;17
LM3758;;ACABAMENTO PERFIL RODAPE UNIVERSAL PRETO (CAIXA COM 50 TAMPAS);169.15;0.00;17
LM3219;;LIGHT MINI DE EMBUTIR, INTERNO ATÉ 5,7MM, BC/BC, TAM: 1M;8.70;0.00;17
LM3220;;LIGHT MINI DE EMBUTIR, INTERNO ATÉ 5,7MM, BC/BC, TAM: 2M;15.70;0.00;17
LM3221;;LIGHT MINI DE EMBUTIR, INTERNO ATÉ 5,7MM, BC/BC, TAM: 3M;20.95;0.00;17
LM2805;;LIGHT NANO DE EMBUTIR, INTERNO ATE 12MM, BC/BC, TAM: 1M;13.50;0.00;17
LM2806;;LIGHT NANO DE EMBUTIR, INTERNO ATE 12MM, BC/BC, TAM: 2M;28.80;0.00;17
LM2807;;LIGHT NANO DE EMBUTIR, INTERNO ATE 12MM, BC/BC, TAM: 3M;43.45;0.00;17
LM3423;;PARA FIXACAO E ACABAMENTO PARA PERFIL LIGHT EMBUTIR NANO BC;1.65;9.75;17
LM2815;;PARA PERFIL LIGHT NANO DE EMBUTIR (PACOTE COM 50 PECAS);16.05;9.75;17
LM3389;;LIGHT NANO DE EMBUTIR, INTERNO ATE 12MM, PT/BC, TAM: 1M;13.50;0.00;17
LM3390;;LIGHT NANO DE EMBUTIR, INTERNO ATE 12MM, PT/BC, TAM: 2M;28.80;0.00;17
LM3391;;LIGHT NANO DE EMBUTIR, INTERNO ATE 12MM, PT/BC, TAM: 3M;44.10;0.00;17
LM3415;;PARA FIXACAO E ACABAMENTO PARA PERFIL LIGHT EMBUTIR NANO PT;1.60;9.75;17
LM2811;;LIGHT NANO LARGO DE EMBUTIR, INTERNO ATE 25MM, BC/BC, TAM: 1M;15.55;0.00;17
LM2812;;LIGHT NANO LARGO DE EMBUTIR, INTERNO ATE 25MM, BC/BC, TAM: 2M;31.05;0.00;17
LM2813;;LIGHT NANO LARGO DE EMBUTIR, INTERNO ATE 25MM, BC/BC, TAM: 3M;48.55;0.00;17
LM3421;;PARA FIXACAO E ACABAMENTO PARA PERFIL LIGHT EMBUTIR NANO LARGO BC;1.65;9.75;17
LM2817;;PARA PERFIL LIGHT NANO LARGO DE EMBUTIR (PACOTE COM 50 PECAS);19.45;9.75;17
LM3395;;LIGHT NANO LARGO DE EMBUTIR, INTERNO ATE 25MM, PT/BC, TAM: 1M;15.55;0.00;17
LM3396;;LIGHT NANO LARGO DE EMBUTIR, INTERNO ATE 25MM, PT/BC, TAM: 2M;31.05;0.00;18
LM3397;;LIGHT NANO LARGO DE EMBUTIR, INTERNO ATE 25MM, PT/BC, TAM: 3M;48.55;0.00;18
LM3413;;PARA FIXACAO E ACABAMENTO PARA PERFIL LIGHT EMBUTIR NANO LARGO PT;1.55;9.75;18
LM2833;;LIGHT NANO EXTRA LARGO DE EMB, INTERNO ATE 40MM, BC/BC, TAM: 1M;33.35;0.00;18
LM2834;;LIGHT NANO EXTRA LARGO DE EMB, INTERNO ATE 40MM, BC/BC, TAM: 2M;63.20;0.00;18
LM2835;;LIGHT NANO EXTRA LARGO DE EMB, INTERNO ATE 40MM, BC/BC, TAM: 3M;102.10;0.00;18
LM2837;;PARA PERFIL LIGHT NANO EXTRA LARGO DE EMBUTIR (PACOTE COM 50 PEÇAS);58.65;9.75;18
LM2391;;LIGHT DE EMBUTIR, INTERNO ATE 12MM, BC/BC, TAM: 1M;17.75;0.00;18
LM2392;;LIGHT DE EMBUTIR, INTERNO ATE 12MM, BC/BC, TAM: 2M;39.50;0.00;18
LM2393;;LIGHT DE EMBUTIR, INTERNO ATE 12MM, BC/BC, TAM: 3M;64.60;0.00;18
LM2527;;PARA FIXACAO E ACABAMENTO PARA PERFIL LIGHT LM2391/LM2392/LM2393 EMBUTIR FINO;5.60;9.75;18
