referencia;variante;descricao;detalhes;preco_unitario;porcentagem_imposto;pagina
523;;Arandela Float Simples;"Largura: 13cm | Altura: 40cm | Profundidade: 9cm
Base: G-9 01 -Lâmpada Halopin
Material: Alumínio, Inox e Acrílico
Cores: Sólidas, Automotivas, Espelhadas, Rotic e Especiais";210.29;16.60;58
60110;;Arandela Camarim Mood P;"Largura: 60cm | Altura: 7cm | Profundidade: 5,5cm
Base: E-27 04 -Lâmpadas Bolinha
Material: Alumínio
Cores: Sólidas, Automotivas e Especiais";133.76;16.60;58
60111;;Arandela Camarim Mood G;"Largura: 1 m | Altura: 7cm | Profundidade: 5,5cm
Base: E-27 06 -Lâmpadas Bolinha
Material: Alumínio
Cores: Sólidas, Automotivas e Especiais";284.64;16.60;58
50100;;Espeto Mini Redondo;"Largura: 6cm | Altura: 27cm | Profundidade: 8cm
Led Cob: 3W | 3.000K | 330 lm | 127V ou 220V
Material: Alumínio e Acrílico
Cores: Sólidas e Automotivas";140.43;16.60;58
50101;;Espeto Mini Quadrado;"Largura: 6cm | Altura: 27cm | Profundidade: 8cm
Led Cob: 3W | 3.000K | 330 lm | 127V ou 220V
Material: Alumínio e Acrílico
Cores: Sólidas e Automotivas";140.43;16.60;58
50200G;;Balizador Espeto Mini Redondo;"Largura: 6cm | Altura: 46cm | Profundidade: 11cm
Led Cob: 3W | 3.000K | 330 lm | 127V ou 220V (L) ou
Base: GU-10 01 -Lâmpada MiniDicróica
Material: Alumínio e Acrílico
Cores: Sólidas e Automotivas";140.36;16.60;58
50200L;;Balizador Espeto Mini Redondo;"Largura: 6cm | Altura: 46cm | Profundidade: 11cm
Led Cob: 3W | 3.000K | 330 lm | 127V ou 220V (L) ou
Base: GU-10 01 -Lâmpada MiniDicróica
Material: Alumínio e Acrílico
Cores: Sólidas e Automotivas";161.53;16.60;58
50201G;;Balizador Espeto Mini Quadrado;"Largura: 6cm | Altura: 46cm | Profundidade: 11cm
Led Cob: 3W | 3.000K | 330 lm | 127V ou 220V (L) ou
Base: GU-10 01 -Lâmpada MiniDicróica
Material: Alumínio e Acrílico
Cores: Sólidas e Automotivas";140.36;16.60;58
50201L;;Balizador Espeto Mini Quadrado;"Largura: 6cm | Altura: 46cm | Profundidade: 11cm
Led Cob: 3W | 3.000K | 330 lm | 127V ou 220V (L) ou
Base: GU-10 01 -Lâmpada MiniDicróica
Material: Alumínio e Acrílico
Cores: Sólidas e Automotivas";161.53;16.60;58
50204G;;Balizador de Parede Mini Redondo;"Largura: 6cm | Altura: 19cm | Profundidade: 49cm
Led Cob: 3W | 3.000K | 330 lm | 127V ou 220V (L) ou
Base: GU-10 01 -Lâmpada MiniDicróica
Material: Alumínio e Acrílico
Cores: Sólidas e Automotivas";162.50;16.60;59
50204L;;Balizador de Parede Mini Redondo;"Largura: 6cm | Altura: 19cm | Profundidade: 49cm
Led Cob: 3W | 3.000K | 330 lm | 127V ou 220V (L) ou
Base: GU-10 01 -Lâmpada MiniDicróica
Material: Alumínio e Acrílico
Cores: Sólidas e Automotivas";175.46;16.60;59
50205G;;Balizador de Parede Mini Quadrado;"Largura: 6cm | Altura: 19cm | Profundidade: 49cm
Led Cob: 3W | 3.000K | 330 lm | 127V ou 220V (L) ou
Base: GU-10 01 -Lâmpada MiniDicróica
Material: Alumínio e Acrílico
Cores: Sólidas e Automotivas";162.50;16.60;59
50205L;;Balizador de Parede Mini Quadrado;"Largura: 6cm | Altura: 19cm | Profundidade: 49cm
Led Cob: 3W | 3.000K | 330 lm | 127V ou 220V (L) ou
Base: GU-10 01 -Lâmpada MiniDicróica
Material: Alumínio e Acrílico
Cores: Sólidas e Automotivas";175.46;16.60;59
7006;;Balizador de Jardim Campana Uno;"Largura: 20cm | Altura: 93cm | Profundidade: 26cm
Base: E-27 01 -Lâmpada Bulbo
Material: Alumínio
Cores: Sólidas, Automotivas e Especiais
EMBALAGEM COMBO 5 un";160.70;16.60;59
7006.C05;;Embalagem Combo 05 un - Balizador de Jardim Campana Uno;"Largura: 20cm | Altura: 93cm | Profundidade: 26cm
Base: E-27 01 -Lâmpada Bulbo
Material: Alumínio
Cores: Sólidas, Automotivas e Especiais
EMBALAGEM COMBO 5 un";118.90;16.60;59
50105G;;Coluna Mini Redonda;"Largura: 10cm | Altura: 1,28m | Profundidade: 20cm
Led Cob: 3W | 3.000K | 330 lm | 127V ou 220V (L) ou
Base: GU-10 01 -Lâmpada MiniDicróica
Material: Alumínio e Acrílico
Cores: Sólidas e Automotivas";519.50;16.60;59
50105L;;Coluna Mini Redonda;"Largura: 10cm | Altura: 1,28m | Profundidade: 20cm
Led Cob: 3W | 3.000K | 330 lm | 127V ou 220V (L) ou
Base: GU-10 01 -Lâmpada MiniDicróica
Material: Alumínio e Acrílico
Cores: Sólidas e Automotivas";555.04;16.60;59
6012;;Coluna Thomas;"Cores: Sólidas, Automotivas eEspelhadas
Largura: 12,5cm | Altura: 1,50m | Profundidade: 20cm
Base: E-27 01 -Lâmpada Filamento
Material: Alumínio
Cores: Sólidas, Automotivas e Espelhadas";496.54;16.60;59
6014;;Coluna Thomas Baldy;"Largura: 12,5cm | Altura: 1,50m | Profundidade: 25cm
Base: E-27 01 -Lâmpada Bolinha
Material: Alumínio
Cores: Sólidas, Automotivas e Espelhadas";536.70;16.60;59
21400;;Embutido Quadrado 16cm;"Largura: 16cm | Altura: 8,5cm | Profundidade: 16cm
Base: E-27 01 -Lâmpada Bulbo
Material: Alumínio (Nicho: 14,5cm)
Cores: Sólidas e Automotivas";107.01;16.60;59
21401;;Embutido Quadrado 18cm;"Largura: 18cm | Altura: 8,5cm | Profundidade: 18cm
Base: E-27 01 -Lâmpada Bulbo
Material: Alumínio (Nicho: 16,5cm)
Cores: Sólidas e Automotivas";131.58;16.60;59
21402;;Embutido Quadrado 22cm;"Largura: 22cm | Altura: 8,5cm | Profundidade: 22cm
Base: E-27 02 -Lâmpadas Bulbo
Material: Alumínio (Nicho: 20,5cm)
Cores: Sólidas e Automotivas";165.38;16.60;59
21403;;Embutido Quadrado 30cm;"Largura: 30cm | Altura: 8,5cm | Profundidade: 30cm
Base: E-27 03 -Lâmpadas Bulbo
Material: Alumínio (Nicho: 28,5cm)
Cores: Sólidas e Automotivas";240.63;16.60;59
21404;;Embutido Quadrado 40cm;"Largura: 40cm | Altura: 8,5cm | Profundidade: 40cm
Base: E-27 04 -Lâmpadas Bulbo
Material: Alumínio (Nicho: 38,5cm)
Cores: Sólidas e Automotivas";348.99;16.60;60
21405;;Embutido Quadrado 50cm;"Largura: 50cm | Altura: 8,5cm | Profundidade: 50cm
Base: E-27 05 -Lâmpadas Bulbo
Material: Alumínio (Nicho: 48,5cm)
Cores: Sólidas e Automotivas";484.22;16.60;60
21406;;Embutido Quadrado 64cm;"Largura: 64cm | Altura: 8cm | Profundidade: 64cm
Base: G-10 04 -Lâmpadas TubularMenor Led
Material: Alumínio (Nicho: 63cm)
Cores: Sólidas e Automotivas";533.49;16.60;60
21500;;Embutido Quadrado Recuado 16cm;"Largura: 16cm | Altura: 8,5cm | Profundidade: 16cm
Base: E-27 01 -Lâmpada Bulbo
Material: Alumínio (Nicho: 14,5cm)
Cores: Sólidas e Automotivas";121.95;16.60;60
21501;;Embutido Quadrado Recuado 18cm;"Largura: 18cm | Altura: 8,5cm | Profundidade: 18cm
Base: E-27 01 -Lâmpada Bulbo
Material: Alumínio (Nicho: 16,5cm)
Cores: Sólidas e Automotivas";140.62;16.60;60
21502;;Embutido Quadrado Recuado 22cm;"Largura: 22cm | Altura: 8,5cm | Profundidade: 22cm
Base: E-27 02 -Lâmpadas Bulbo
Material: Alumínio (Nicho: 20,5cm)
Cores: Sólidas e Automotivas";178.66;16.60;60
21503;;Embutido Quadrado Recuado 30cm;"Largura: 30cm | Altura: 8,5cm | Profundidade: 30cm
Base: E-27 03 -Lâmpadas Bulbo
Material: Alumínio (Nicho: 28,5cm)
Cores: Sólidas e Automotivas";266.36;16.60;60
21504;;Embutido Quadrado Recuado 40cm;"Largura: 40cm | Altura: 8,5cm | Profundidade: 40cm
Base: E-27 04 -Lâmpadas Bulbo
Material: Alumínio (Nicho: 38,5cm)
Cores: Sólidas e Automotivas";379.52;16.60;60
21505;;Embutido Quadrado Recuado 50cm;"Largura: 50cm | Altura: 8,5cm | Profundidade: 50cm
Base: E-27 05 -Lâmpadas Bulbo
Material: Alumínio (Nicho: 48,5cm)
Cores: Sólidas e Automotivas";514.37;16.60;60
21506;;Embutido Quadrado Recuado 62cm;"Largura: 64cm | Altura: 8cm | Profundidade: 64cm
Base: G-10 04 -Lâmpadas TubularMenor Led
Material: Alumínio (Nicho: 63cm)
Cores: Sólidas e Automotivas";574.16;16.60;60
21600;;Embutido Retangular Pequeno;"Largura: 30cm | Altura: 8,5cm | Profundidade: 12cm
Base: E-27 03 -Lâmpadas Bulbo
Material: Alumínio (Nicho: 28,5cm x 10,5cm)
Cores: Sólidas e Automotivas";168.46;16.60;60
21601;;Embutido Retangular Simples P;"Largura: 64cm | Altura: 8cm | Profundidade: 12cm
Base: G-10 01 -Lâmpada TubularMenor Led
Material: Alumínio (Nicho: 63cm x 11cm)
Cores: Sólidas e Automotivas";241.98;16.60;61
21602;;Embutido Retanangular Duplo P;"Largura: 64cm | Altura: 8cm | Profundidade: 22cm
Base: G-10 02 -Lâmpadas TubularMenor Led
Material: Alumínio (Nicho: 63cm x 21cm)
Cores: Sólidas e Automotivas";290.67;16.60;61
21603;;Embutido Retangular Simples G;"Largura: 1,24m | Altura: 8cm | Profundidade: 12cm
Base: G-10 01 -Lâmpada TubularMaior Led
Material: Alumínio (Nicho: 1,23m x 11cm)
Cores: Sólidas e Automotivas";434.24;16.60;61
21604;;Embutido Retangular Duplo G;"Largura: 1,24m | Altura: 8cm | Profundidade: 22cm
Base: G-10 02 -Lâmpadas TubularMaior Led
Material: Alumínio (Nicho: 1,23m x 21cm)
Cores: Sólidas e Automotivas";531.76;16.60;61
21700;;Embutido Retangular Recuado P;"Largura: 30cm | Altura: 8,5cm | Profundidade: 12cm
Base: E-27 03 -Lâmpadas Bulbo
Material: Alumínio (Nicho: 28,5cm x 10,5cm)
Cores: Sólidas e Automotivas";183.47;16.60;61
21701;;Embutido Retangular Recuado Simples P;"Largura: 64cm | Altura: 8cm | Profundidade: 12cm
Base: G-10 01 -Lâmpada TubularMenor Led
Material: Alumínio (Nicho: 63cm x 11cm)
Cores: Sólidas e Automotivas";266.23;16.60;61
21702;;Embutido Retangular Recuado Duplo P;"Largura: 64cm | Altura: 8cm | Profundidade: 22cm
Base: G-10 02 -Lâmpadas TubularMenor Led
Material: Alumínio (Nicho: 63cm x 21cm)
Cores: Sólidas e Automotivas";319.73;16.60;61
21703;;Embutido Retangular Recuado Simples G;"Largura: 1,24m | Altura: 8cm | Profundidade: 12cm
Base: G-10 01 -Lâmpada TubularMaior Led
Material: Alumínio (Nicho: 1,23m x 11cm)
Cores: Sólidas e Automotivas";477.80;16.60;61
21704;;Embutido Retangular Recuado Duplo G;"Largura: 1,24m | Altura: 8cm | Profundidade: 22cm
Base: G-10 02 -Lâmpadas TubularMaior Led
Material: Alumínio (Nicho: 1,23m x 21cm)
Cores: Sólidas e Automotivas";541.57;16.60;61
21300;;Embutido Redondo 18cm;"Largura: 18cm | Altura: 8,5cm | Profundidade: 18cm
Base: E-27 01 -Lâmpada Bulbo
Material: Alumínio (Nicho: 16,5cm)
Cores: Sólidas e Automotivas";119.90;16.60;61
21301;;Embutido Redondo 23cm;"Largura: 23cm | Altura: 8,5cm | Profundidade: 23cm
Base: E-27 02 -Lâmpadas Bulbo
Material: Alumínio (Nicho: 21,5cm)
Cores: Sólidas e Automotivas";146.52;16.60;62
21302;;Embutido Redondo 33cm;"Largura: 33cm | Altura: 8,5cm | Profundidade: 33cm
Base: E-27 02 -Lâmpadas Bulbo
Material: Alumínio (Nicho: 16,5cm)
Cores: Sólidas e Automotivas";320.05;16.60;62
21303;;Embutido Redondo 44cm;"Largura: 44cm | Altura: 8,5cm | Profundidade: 44cm
Base: E-27 03 -Lâmpadas Bulbo
Material: Alumínio (Nicho: 42,5cm)
Cores: Sólidas e Automotivas";421.80;16.60;62
21304;;Embutido Redondo 54cm;"Largura: 54cm | Altura: 8,5cm | Profundidade: 54cm
Base: E-27 04 -Lâmpadas Bulbo
Material: Alumínio (Nicho: 52,5cm)
Cores: Sólidas e Automotivas";651.34;16.60;62
5769;;Embutido Tek Nik Mini;"Largura: 13cm | Altura: 8,5cm | Profundidade: 13cm
Base: E-27 e GU-10 01 -LâmpadaHalopar20 e AR70 e AR111
Material: Alumínio e Vidro opcional (Nicho: 21,5cm)
Cores: Sólidas, Automotivas e Espelhadas";83.28;16.60;62
5770;;Embutido Tek Nik Simples;"Largura: 17cm| Altura: 8,5cm| Profundidade: 17cm
Base: E-27 e GU-10 01 -Lâmpada Halopar20e AR70 e AR111
Material: Alumínio e Vidro opcional (Nicho: 15,5cm)
Cores: Sólidas, Automotivas e Espelhadas";127.02;16.60;62
5771;;Embutido Tek Nik Duplo;"Largura: 37cm| Altura: 8,5cm| Profundidade: 17cm
E-27 e GU-10 02 -Lâmpadas Halopar20e AR70 e AR111
Material: Alumínio e Vidro opcional (Nicho: 35,5cm x 15,5cm)
Cores: Sólidas, Automotivas e Espelhadas";205.54;16.60;62
5772;;Embutido Tek Nik Quadruplo;"Largura: 37cm| Altura: 8,5cm| Profundidade: 37cm
E-27 e GU-10 04 -Lâmpadas Halopar20e AR70 e AR111
Material: Alumínio e Vidro opcional (Nicho: 35,5cm)
Cores: Sólidas, Automotivas e Espelhadas";491.79;16.60;62
7003;;Pendente Campana Uno;"Largura: 20cm | Altura: 30cm | Profundidade: 20cm
Base: E-27 01 -Lâmpada Bulbo
Material: Alumínio (Cabo PP)
Cores: Sólidas, Automotivas, Espelhadas e Especiais
EMBALAGEM COMBO 5 un";160.70;16.60;62
7003.C05;;Embalagem Combo 05 un - Pendente Campana Uno;"Largura: 20cm | Altura: 30cm | Profundidade: 20cm
Base: E-27 01 -Lâmpada Bulbo
Material: Alumínio (Cabo PP)
Cores: Sólidas, Automotivas, Espelhadas e Especiais
EMBALAGEM COMBO 5 un";118.90;16.60;62
7004;;Pendente Campana Due;"Largura: 37cm | Altura: 30cm | Profundidade: 20cm
Base: E-27 02 -Lâmpadas Bulbo
Material: Alumínio (Cabo PP)
Cores: Sólidas, Automotivas, Espelhadas e Especiais";277.65;16.60;62
7005;;Pendente Campana Tre;"Largura: 66cm | Altura: 30cm | Profundidade: 20cm
Base: E-27 03 -Lâmpadas Bulbo
Material: Alumínio (Cabo PP)
Cores: Sólidas, Automotivas, Espelhadas e Especiais";438.48;16.60;63
7071;;Pendente Link;"Largura: 39cm | Altura: 18cm | Profundidade: 39cm
Base: E-27 01 -Lâmpada Bulbo
Material: Alumínio (Corrente + Cabo PP)
Cores: Sólidas, Automotivas e Especiais";331.02;16.60;63
566;;Pendente Glass Reto;"Largura: 9cm | Altura: 22cm | Profundidade: 9cm
Base: E-27 01 -Lâmpada Bulbo
Material: Alumínio e Vidro (Cabo PP)
Cores: Sólidas, Automotivas, Espelhadas e Especiais
EMBALAGEM COMBO 10 un";117.98;16.60;63
566.C10;;Embalagem Combo 10 un - Pendente Glass Reto;"Largura: 9cm | Altura: 22cm | Profundidade: 9cm
Base: E-27 01 -Lâmpada Bulbo
Material: Alumínio e Vidro (Cabo PP)
Cores: Sólidas, Automotivas, Espelhadas e Especiais
EMBALAGEM COMBO 10 un";79.90;16.60;63
565;;Pendente Glass Arredondado;"Largura: 9cm | Altura: 22cm | Profundidade: 9cm
Base: E-27 01 -Lâmpada Bulbo
Material: Alumínio e Vidro (Cabo PP)
Cores: Sólidas, Automotivas, Espelhadas e Especiais
EMBALAGEM COMBO 10 un";117.98;16.60;63
565.C10;;Embalagem Combo 10 un - Pendente Glass Arredondado;"Largura: 9cm | Altura: 22cm | Profundidade: 9cm
Base: E-27 01 -Lâmpada Bulbo
Material: Alumínio e Vidro (Cabo PP)
Cores: Sólidas, Automotivas, Espelhadas e Especiais
EMBALAGEM COMBO 10 un";79.90;16.60;63
5229;;Pendente Gala;"Largura: 8,5cm | Altura: 24cm | Profundidade: 8,5cm
Base: E-27 01 -Lâmpada Bulbo
Material: Alumínio e Vidro (Cabo PP)
Cores: Sólidas, Automotivas, Espelhadas e Especiais
EMBALAGEM COMBO 10 un";141.01;16.60;63
5229.C10;;Embalagem Combo 10 un - Pendente Gala;"Largura: 8,5cm | Altura: 24cm | Profundidade: 8,5cm
Base: E-27 01 -Lâmpada Bulbo
Material: Alumínio e Vidro (Cabo PP)
Cores: Sólidas, Automotivas, Espelhadas e Especiais
EMBALAGEM COMBO 10 un";104.56;16.60;63
5564G;;Pendente TUB P;"Largura: 4cm | Altura: 40cm | Profundidade: 4cm
Led Cob: 3W | 3.000K | 330 lm | 127V ou 220V (L) ou
Base: G-9 01 -Lâmpada Halopin
Material: Alumínio (Cabo PP)
Cores: Sólidas, Automotivas, Espelhadas e Especiais";256.61;16.60;63
5564L;;Pendente TUB P;"Largura: 4cm | Altura: 40cm | Profundidade: 4cm
Led Cob: 3W | 3.000K | 330 lm | 127V ou 220V (L) ou
Base: G-9 01 -Lâmpada Halopin
Material: Alumínio (Cabo PP)
Cores: Sólidas, Automotivas, Espelhadas e Especiais";326.08;16.60;63
5565G;;Pendente TUB G;"Largura: 6cm | Altura: 40cm | Profundidade: 6cm
Led Cob: 3W | 3.000K | 330 lm | 127V ou 220V (L) ou
Base: GU-10 01 -Lâmpada Dicróica
Material: Alumínio (Cabo PP)
Cores: Sólidas, Automotivas, Espelhadas e Especiais";274.12;16.60;63
5565L;;Pendente TUB G;"Largura: 6cm | Altura: 40cm | Profundidade: 6cm
Led Cob: 3W | 3.000K | 330 lm | 127V ou 220V (L) ou
Base: GU-10 01 -Lâmpada Dicróica
Material: Alumínio (Cabo PP)
Cores: Sólidas, Automotivas, Espelhadas e Especiais";343.66;16.60;63
5570G;;Pendente TUB P com Rasgo;"Largura: 4cm | Altura: 40cm | Profundidade: 4cm
Led Cob: 3W | 3.000K | 330 lm | 127V ou 220V (L) ou
Base: G-9 01 -Lâmpada Halopin
Material: Alumínio (Cabo PP)
Cores: Sólidas, Automotivas, Espelhadas e Especiais";255.26;16.60;63
5570L;;Pendente TUB P com Rasgo;"Largura: 4cm | Altura: 40cm | Profundidade: 4cm
Led Cob: 3W | 3.000K | 330 lm | 127V ou 220V (L) ou
Base: G-9 01 -Lâmpada Halopin
Material: Alumínio (Cabo PP)
Cores: Sólidas, Automotivas, Espelhadas e Especiais";324.87;16.60;63
5571G;;Pendente TUB G com Rasgo;"Largura: 6cm | Altura: 40cm | Profundidade: 6cm
Led Cob: 3W | 3.000K | 330 lm | 127V ou 220V (L) ou
Base: GU-10 01 -Lâmpada Dicróica
Material: Alumínio (Cabo PP)
Cores: Sólidas, Automotivas, Espelhadas e Especiais";269.89;16.60;63
5571L;;Pendente TUB G com Rasgo;"Largura: 6cm | Altura: 40cm | Profundidade: 6cm
Led Cob: 3W | 3.000K | 330 lm | 127V ou 220V (L) ou
Base: GU-10 01 -Lâmpada Dicróica
Material: Alumínio (Cabo PP)
Cores: Sólidas, Automotivas, Espelhadas e Especiais";340.71;16.60;63
5576G;;Pendente TUB P Chanfrado;"Largura: 4cm | Altura: 50cm | Profundidade: 4cm
Led Cob: 3W | 3.000K | 330 lm | 127V ou 220V (L) ou
Base: G-9 01 -Lâmpada Halopin
Material: Alumínio (Cabo PP)
Cores: Sólidas, Automotivas, Espelhadas e Especiais";277.33;16.60;63
5576L;;Pendente TUB P Chanfrado;"Largura: 4cm | Altura: 50cm | Profundidade: 4cm
Led Cob: 3W | 3.000K | 330 lm | 127V ou 220V (L) ou
Base: G-9 01 -Lâmpada Halopin
Material: Alumínio (Cabo PP)
Cores: Sólidas, Automotivas, Espelhadas e Especiais";395.37;16.60;63
5577G;;Pendente TUB G Chanfrado;"Largura: 6cm | Altura: 50cm | Profundidade: 6cm
Led Cob: 3W | 3.000K | 330 lm | 127V ou 220V (L) ou
Base: GU-10 01 -Lâmpada Dicróica
Material: Alumínio (Cabo PP)
Cores: Sólidas, Automotivas, Espelhadas e Especiais";319.86;16.60;64
5577L;;Pendente TUB G Chanfrado;"Largura: 6cm | Altura: 50cm | Profundidade: 6cm
Led Cob: 3W | 3.000K | 330 lm | 127V ou 220V (L) ou
Base: GU-10 01 -Lâmpada Dicróica
Material: Alumínio (Cabo PP)
Cores: Sólidas, Automotivas, Espelhadas e Especiais";437.90;16.60;64
5609;;Pendente Tassa;"Largura: 16cm | Altura: 25cm | Profundidade: 16cm
Base: E-27 01 -Lâmpada Bulbo
Material: Alumínio (Cabo PP)
Cores: Sólidas, Automotivas, Espelhadas e Especiais";230.82;16.60;64
5613;;Pendente Drop P;"Largura: 15cm | Altura: 24cm | Profundidade: 15cm
Base: E-27 01 -Lâmpada Bulbo
Material: Alumínio (Cabo PP)
Cores: Sólidas, Automotivas, Espelhadas e Especiais";256.48;16.60;64
5614;;Pendente Drop G;"Largura: 23cm | Altura: 32cm | Profundidade: 23cm
Base: E-27 01 -Lâmpada Bulbo
Material: Alumínio (Cabo PP)
Cores: Sólidas, Automotivas, Espelhadas e Especiais";346.29;16.60;64
5469;;Pendente Bally;"Largura: 20cm | Altura: 27cm | Profundidade: 20cm
Base: E-27 01 -Lâmpada Bulbo
Material: Alumínio (Cabo PP)
Cores: Sólidas, Automotivas, Espelhadas e Especiais";205.16;16.60;64
7080;;Pendente Vanguard 40cm;"Largura: 40cm| Altura: 19,5cm| Profundidade: 40cm
Base: E-27 04 -Lâmpadas Bulbo
Material: Alumínio e Acrílico (Cabo PP)
Cores: Sólidas, Automotivas e Especiais";476.94;16.60;64
7081;;Pendente Vanguard 50cm;"Largura: 50cm| Altura: 19,5cm| Profundidade: 50cm
Base: E-27 04 -Lâmpadas Bulbo
Material: Alumínio e Acrílico (Cabo PP)
Cores: Sólidas, Automotivas e Especiais";593.46;16.60;64
5615;;Pendente Ball G;"Largura: 20cm | Altura: 28cm | Profundidade: 20cm
Base: E-27 01 -Lâmpada Bulbo
Material: Alumínio (Cabo PP)
Cores: Sólidas, Automotivas, Espelhadas e Especiais";384.78;16.60;64
5616;;Pendente Ball P;"Largura: 15cm | Altura: 13cm | Profundidade: 15cm
Base: E-27 01 -Lâmpada Bulbo
Material: Alumínio (Cabo PP)
Cores: Sólidas, Automotivas, Espelhadas e Especiais";294.97;16.60;64
5483;;Pendente Pilka P;"Largura: 22cm | Altura: 12cm | Profundidade: 22cm
Base: E-27 01 -Lâmpada Bulbo
Material: Alumínio (Cabo PP)
Cores: Sólidas, Automotivas, Espelhadas e Especiais";294.97;16.60;64
5484;;Pendente Pilka M;"Largura: 30cm | Altura: 17cm | Profundidade: 30cm
Base: E-27 01 -Lâmpada Bulbo
Material: Alumínio (Cabo PP)
Cores: Sólidas, Automotivas, Espelhadas e Especiais";423.27;16.60;64
5485;;Pendente Pilka G;"Largura: 40cm | Altura: 20cm | Profundidade: 40cm
Base: E-27 01 -Lâmpada Bulbo
Material: Alumínio (Cabo PP)
Cores: Sólidas, Automotivas, Espelhadas e Especiais";513.09;16.60;65
5499;;Pendente Doma;"Largura: 31cm | Altura: 28cm | Profundidade: 31cm
Base: E-27 01 -Lâmpada Bulbo
Material: Alumínio (Cabo PP)
Cores: Sólidas, Automotivas, Espelhadas e Especiais";384.78;16.60;65
7057;;Pendente Klasike Tub P;"Largura: 10cm| Altura: 11cm| Profundidade: 10cm
Base: G-9 01 -Lâmpada Halopin
Material: Alumínio e Acrílico (Cabo PP)
Cores: Sólidas, Automotivas e Especiais";151.75;16.60;65
7058;;Pendente klasike Tub M;"Largura: 18cm| Altura: 19cm| Profundidade: 18cm
Base: G-9 01 -LâmpadaHalopin
Material: Alumínio e Acrílico (Cabo PP)
Cores: Sólidas, Automotivas e Especiais";228.50;16.60;65
7059;;Pendente Klasike Tub G;"Largura: 30cm| Altura: 22cm| Profundidade: 30cm
Base: GU-10 02 -Lâmpadas MiniDicróica
Material: Alumínio (Cabo PP)
Cores: Sólidas, Automotivas e Especiais";451.86;16.60;65
5556;;Pendente Baldy P;"Largura: 13cm| Altura: 14cm| Profundidade: 13cm
Base: E-27 01 -Lâmpada Bulbo
Material: Alumínio (Cabo PP)
Cores: Sólidas, Automotivas, Espelhadas e Especiais
EMBALAGEM COMBO 10 un";133.63;16.60;65
5556.C10;;Embalagem Combo 10 un - Pendente Baldy P;"Largura: 13cm| Altura: 14cm| Profundidade: 13cm
Base: E-27 01 -Lâmpada Bulbo
Material: Alumínio (Cabo PP)
Cores: Sólidas, Automotivas, Espelhadas e Especiais
EMBALAGEM COMBO 10 un";79.90;16.60;65
5558;;Pendente Baldy G;"Largura: 17cm| Altura: 16cm| Profundidade: 17cm
Base: E-27 01 -Lâmpada Bulbo
Material: Alumínio (Cabo PP)
Cores: Sólidas, Automotivas, Espelhadas e Especiais
EMBALAGEM COMBO 10 un";167.12;16.60;65
5558.C10;;Embalagem Combo 10 un - Pendente Baldy G;"Largura: 17cm| Altura: 16cm| Profundidade: 17cm
Base: E-27 01 -Lâmpada Bulbo
Material: Alumínio (Cabo PP)
Cores: Sólidas, Automotivas, Espelhadas e Especiais
EMBALAGEM COMBO 10 un";89.90;16.60;65
7066;;Pendente Klasike PP;"Largura: 9,5cm| Altura: 10cm| Profundidade: 9,5cm
Fita de Led: 1,8W | 3.000K ou 4.000K | 180 lm | 127V ou 220V
Material: Alumínio e Acrílico (Cabo PP)
Cores: Sólidas, Automotivas, Espelhadas e Especiais";147.08;16.60;65
7067;;Pendente Klasike P;"Largura: 16cm| Altura: 17cm| Profundidade: 16cm
Fita de Led: 1,8W | 3.000K ou 4.000K | 180 lm | 127V ou 220V
Material: Alumínio e Acrílico (Cabo PP)
Cores: Sólidas, Automotivas, Espelhadas e Especiais";195.72;16.60;65
7068;;Pendente Klasike M;"Largura: 18cm| Altura: 19cm| Profundidade: 18cm
Fita de Led: 3,6W | 3.000K ou 4.000K | 360 lm | 127V ou 220V
Material: Alumínio e Acrílico (Cabo PP)
Cores: Sólidas, Automotivas, Espelhadas e Especiais";233.16;16.60;65
7069;;Pendente Klasike G;"Largura: 30cm| Altura: 30cm| Profundidade: 30cm
de Led: 5,4W | 3.000K ou 4.000K | 540 lm | 127V ou 220V
Material: Alumínio e Acrílico (Cabo PP)
Cores: Sólidas, Automotivas, Espelhadas e Especiais";462.94;16.60;65
7061;;Pendente Klasike Trilho PP;"Largura: 32cm| Altura: 20cm| Profundidade: 18cm
Fita de Led: 7,2W | 3.000K ou 4.000K | 720 lm | 127V ou 220V
Material: Alumínio e Acrílico (Cabo energizado)
Cores: Sólidas, Automotivas e Especiais";392.14;16.60;66
7063;;Pendente Klasike Trilho M;"Largura: 90cm| Altura: 20cm| Profundidade: 18cm
Fita de Led: 9W | 3.000K ou 4.000K | 900 lm | 127V ou 220V
Material: Alumínio e Acrílico (Cabo energizado)
Cores: Sólidas, Automotivas e Especiais";478.97;16.60;66
7064;;Pendente Klasike Trilho G;"Largura: 1,20m| Altura: 47cm| Profundidade: 30cm
Base: E-27 04 -Lâmpadas Bulbo
Material: Alumínio (Cabo Energizado)
Cores: Sólidas, Automotivas e Especiais";805.75;16.60;66
5910;;Pendente Thomas Baldy Oval;"Largura: 23cm| Altura: 34cm| Profundidade: 13cm
Base: E-27 01 -Lâmpada Bulbo
Material: Alumínio (Cabo PP)
Cores: Sólidas, Automotivas, Espelhadas e Especiais
EMBALAGEM COMBO 10 un";178.98;16.60;66
