referencia;variante;descricao;preco_unitario;porcentagem_imposto;pagina
LM2525;;KIT PARA FIXACAO E ACABAMENTO PARA PERFIL LIGHT LM2385/LM2386/LM2387 SOBREPOR FINO;1.60;9.75;22
LM3404;;PERFIL LIGHT DE SOBREPOR, INTERNO ATE 12MM, PT/BC, TAM: 1M;14.05;0.00;22
LM3405;;PERFIL LIGHT DE SOBREPOR, INTERNO ATE 12MM, PT/BC, TAM: 2M;26.20;0.00;22
LM3406;;PERFIL LIGHT DE SOBREPOR, INTERNO ATE 12MM, PT/BC, TAM: 3M;44.10;0.00;22
LM3417;;KIT PARA FIXACAO E ACABAMENTO PARA PERFIL LIGHT SOBREPOR FINO PT;1.70;9.75;22
LM2388;;PERFIL LIGHT DE SOBREPOR, INTERNO ATE 30MM, BC/BC, TAM: 1M;38.55;0.00;22
LM2389;;PERFIL LIGHT DE SOBREPOR, INTERNO ATE 30MM, BC/BC, TAM: 2M;76.30;0.00;22
LM2390;;PERFIL LIGHT DE SOBREPOR, INTERNO ATE 30MM, BC/BC, TAM: 3M;107.10;0.00;22
LM2526;;KIT PARA FIXACAO E ACABAMENTO PARA PERFIL LIGHT LM2388/LM2389/LM2390 SOBREPOR LARGO;5.35;9.75;22
LM3410;;PERFIL LIGHT DE SOBREPOR, INTERNO ATE 30MM, PT/BC, TAM: 1M;38.55;0.00;22
LM3411;;PERFIL LIGHT DE SOBREPOR, INTERNO ATE 30MM, PT/BC, TAM: 2M;76.30;0.00;22
LM3412;;PERFIL LIGHT DE SOBREPOR, INTERNO ATE 30MM, PT/BC, TAM: 3M;107.10;0.00;22
LM3419;;KIT PARA FIXACAO E ACABAMENTO PARA PERFIL LIGHT SOBREPOR LARGO PT;5.70;9.75;22
LM1353;;PERFIL DE EMBUTIR PARA MOVELARIA - SOBREPOR, PARA FITAS LED COM LARGURA ATÉ 12MM, TAMANHO: 1M;23.60;0.00;22
LM1354;;PERFIL DE EMBUTIR PARA MOVELARIA - SOBREPOR, PARA FITAS LED COM LARGURA ATÉ 12MM, TAMANHO: 2M;46.55;0.00;22
LM1355;;PERFIL DE EMBUTIR PARA MOVELARIA - SOBREPOR, PARA FITAS LED COM LARGURA ATÉ 12MM, TAMANHO: 3M;67.75;0.00;22
LM2542;;CONECTOR P/ PERFIL SOBREPOR NANO BRANCO, C/ DIFUSOR BRANCO CONEX JOELHO PAREDE-PAREDE;5.25;0.00;22
LM2545;;CONECTOR P/ PERFIL SOBREPOR NANO BRANCO, C/ DIFUSOR BRANCO CONEX JOELHO PAREDE-TETO;5.25;0.00;22
LM2539;;CONECTOR P/ PERFIL SOBREPOR NANO BRANCO, C/ DIFUSOR BRANCO CONEX JOELHO POSITIVO;5.25;0.00;22
LM3675;;KIT FIXACAO E ACABAMENTO PERFIL NANO SOBREPOR 12MM BRANCO (KIT COM 2 UNID. MOLAS E TAMPAS);2.90;0.00;22
LM2225;;TAMPINHA PARA PERFIL DE SOBREPOR MOVELARIA BC (CAIXA COM 50PCS);37.85;0.00;22
LM1951;;PERFIL P/ MOVELARIA - EMB/SOBR, P/ FITAS LED C/ LARGURA ATÉ 12MM, PRETO, C/ DIFUSOR BRANCO, TAM:1M;23.70;0.00;22
LM1952;;PERFIL P/ MOVELARIA - EMB/SOBR, P/ FITAS LED C/ LARGURA ATÉ 12MM, PRETO, C/ DIFUSOR BRANCO, TAM:2M;46.50;0.00;22
LM1953;;PERFIL P/ MOVELARIA - EMB/SOBR, P/ FITAS LED C/ LARGURA ATÉ 12MM, PRETO, C/ DIFUSOR BRANCO, TAM:3M;67.65;0.00;22
LM2543;;CONECTOR P/ PERFIL SOBREPOR NANO PRETO, C/ DIFUSOR BRANCO CONEX JOELHO PAREDE-PAREDE;5.20;0.00;22
LM2546;;CONECTOR P/ PERFIL SOBREPOR NANO PRETO, C/ DIFUSOR BRANCO CONEX JOELHO PAREDE-TETO;5.05;0.00;22
LM2540;;CONECTOR P/ PERFIL SOBREPOR NANO PRETO, C/ DIFUSOR BRANCO CONEX JOELHO POSITIVO;5.05;0.00;22
LM3676;;KIT FIXACAO E ACABAMENTO PERFIL NANO SOBREPOR 12MM PRETO (KIT COM 2 UNID. MOLAS E TAMPAS);2.90;0.00;23
LM2226;;TAMPINHA PARA PERFIL DE SOBREPOR MOVELARIA PT (CAIXA COM 50PCS);43.99;0.00;23
LM3291;;PERFIL DE SOBR NANO LARGO 30MM, BC/BC, TAM: 1M;39.95;0.00;23
LM3293;;PERFIL DE SOBR NANO LARGO 30MM, BC/BC, TAM: 2M;80.40;0.00;23
LM3295;;PERFIL DE SOBR NANO LARGO 30MM, BC/BC, TAM: 3M;119.55;0.00;23
LM3297;;CONECTOR P/ PERFIL DE SOBR NANO LARGO 30MM BC/BC, PRD-PRD;10.75;0.00;23
LM3299;;CONECTOR P/ PERFIL DE SOBR NANO LARGO 30MM BC/BC, TETO-PRD;10.75;0.00;23
LM3301;;CONECTOR P/ PERFIL DE SOBR NANO LARGO 30MM BC/BC, POSITIVO;10.75;0.00;23
LM3292;;PERFIL DE SOBR NANO LARGO 30MM, PT/BC, TAM: 1M;39.80;0.00;23
LM3294;;PERFIL DE SOBR NANO LARGO 30MM, PT/BC, TAM: 2M;80.10;0.00;23
LM3296;;PERFIL DE SOBR NANO LARGO 30MM, PT/BC, TAM: 3M;119.10;0.00;23
LM3298;;CONECTOR P/ PERFIL DE SOBR NANO LARGO 30MM PT/BC, PRD-PRD;10.75;0.00;23
LM3300;;CONECTOR P/ PERFIL DE SOBR NANO LARGO 30MM PT/BC, TETO-PRD;10.75;0.00;23
LM3302;;CONECTOR P/ PERFIL DE SOBR NANO LARGO 30MM PT/BC, POSITIVO;10.75;0.00;23
LM3677;;KIT FIXACAO E ACABAMENTO PERFIL NANO SOBREPOR 30MM BRANCO (KIT COM 2 UNID. MOLAS E TAMPAS);3.80;0.00;23
LM3707;;KIT ACABAMENTO PERFIL NANO SOBREPOR 30MM BRANCO (KIT COM 2 TAMPAS);2.99;0.00;23
LM3744;;KIT ACABAMENTO PERFIL NANO SOBREPOR 30MM BRANCO (CAIXA COM 50 TAMPAS);62.15;0.00;23
LM3678;;KIT FIXACAO E ACABAMENTO PERFIL NANO SOBREPOR 30MM PRETO (KIT COM 2 UNID. MOLAS E TAMPAS);3.70;0.00;23
LM3708;;KIT ACABAMENTO PERFIL NANO SOBREPOR 30MM PRETO (KIT COM 2 TAMPAS);2.99;0.00;23
LM3745;;KIT ACABAMENTO PERFIL NANO SOBREPOR 30MM PRETO (CAIXA COM 50 TAMPAS);59.99;0.00;23
LM974;;PERFIL DE SOBREPOR PARA FITAS DE LED COM LARGURA ATÉ 12MM, TAMANHO: 1M;27.10;0.00;23
LM975;;PERFIL DE SOBREPOR PARA FITAS DE LED COM LARGURA ATÉ 12MM, TAMANHO: 2M;53.05;0.00;23
LM1109;;PERFIL DE SOBREPOR FINO PARA FITAS DE LED COM LARGURA ATÉ 12MM, TAMANHO: 3M;78.50;0.00;23
LM977;;CONECTOR PARA PERFIL DE SOBREPOR COM FITAS DE LARGURA ATÉ 12MM, CONEXÃO PAREDE - PAREDE;10.05;0.00;23
LM976;;CONECTOR PARA PERFIL DE SOBREPOR COM FITAS DE LARGURA ATÉ 12MM, CONEXÃO PAREDE - TETO;10.05;0.00;23
LM1124;;CONECTOR PARA PERFIL DE SOBREPOR FINO COM FITAS DE LARGURA ATÉ 12MM, CONEXÃO JOELHO POSITIVO;10.05;0.00;23
LM1099;;KIT PARA FIXAÇÃO E ACABAMENTO DE PERFIL DE SOBREPOR FINO 12MM;3.15;0.00;23
LM2213;;TAMPINHA PARA PERFIL DE SOBREPOR 12MM BC (CAIXA COM 50PCS);26.55;0.00;23
LM1266;;PERFIL DE SOBREPOR FINO PRETO, COM DIFUSOR BRANCO, PARA FITAS DE LED COM LARGURA ATÉ 12MM, TAM: 1M;29.15;0.00;23
LM1268;;PERFIL DE SOBREPOR FINO PRETO, COM DIFUSOR BRANCO, PARA FITAS DE LED COM LARGURA ATÉ 12MM, TAM: 2M;52.45;0.00;23
LM1312;;PERFIL DE SOBREPOR FINO PRETO, COM DIFUSOR BRANCO, PARA FITAS DE LED COM LARGURA ATÉ 12MM, TAM:3M;77.80;0.00;23
LM1272;;CONECTOR PERFIL SOBR FINO PRETO, C/ DIFUSOR BRANCO, C/ FITAS LARG 12MM, CONEX JOELHO PAREDE-PAREDE;9.95;0.00;23
LM1270;;CONECTOR P/ PERFIL SOBR FINO PRETO, C/ DIFUSOR BRANCO, C/ FITAS LARG 12MM, CONEX JOELHO TETO-PAREDE;9.95;0.00;23
LM1324;;CONECTOR P/ PERFIL SOBR FINO PRETO, C/ DIFUSOR BRANCO, C/ FITAS DE LARG ATÉ 12MM, CONEX JOELHO POSIT;9.95;0.00;23
LM1308;;KIT PARA FIXAÇÃO E ACABAMENTO PRETO PARA PERFIL DE SOBREPOR FINO 12MM;2.80;0.00;23
LM2214;;TAMPINHA PARA PERFIL DE SOBREPOR 12MM PT (CAIXA COM 50PCS);17.90;0.00;23
LM978;;PERFIL DE SOBREPOR PARA FITAS DE LED COM LARGURA ATÉ 30MM, TAMANHO: 1M;67.60;0.00;24
LM979;;PERFIL DE SOBREPOR PARA FITAS DE LED COM LARGURA ATÉ 30MM, TAMANHO: 2M;127.30;0.00;24
LM1110;;PERFIL DE SOBREPOR LARGO PARA FITAS DE LED COM LARGURA ATÉ 30MM, TAMANHO: 3M;200.90;0.00;24
LM981;;CONECTOR PARA PERFIL DE SOBREPOR COM FITAS DE LARGURA ATÉ 30MM, CONEXÃO PAREDE - PAREDE;23.60;0.00;24
LM980;;CONECTOR PARA PERFIL DE SOBREPOR COM FITAS DE LARGURA ATÉ 30MM, CONEXÃO PAREDE - TETO;23.60;0.00;24
LM1125;;CONECTOR PARA PERFIL DE SOBREPOR LARGO COM FITAS DE LARGURA ATÉ 30MM, CONEXÃO JOELHO POSITIVO;23.60;0.00;24
LM1100;;KIT PARA FIXAÇÃO E ACABAMENTO DE PERFIL DE SOBREPOR LARGO 30MM;2.85;0.00;24
LM2217;;TAMPINHA PARA PERFIL DE SOBREPOR 30MM BC (CAIXA COM 50PCS);37.20;0.00;24
LM1274;;PERFIL DE SOBREPOR LARGO PRETO, COM DIFUSOR BRANCO, PARA FITAS DE LED COM LARGURA ATÉ 30MM, TAM: 1M;69.30;0.00;24
LM1276;;PERFIL DE SOBREPOR LARGO PRETO, COM DIFUSOR BRANCO, PARA FITAS DE LED COM LARGURA ATÉ 30MM, TAM: 2M;126.75;0.00;24
LM1314;;PERFIL DE SOBREPOR LARGO PRETO, COM DIFUSOR BRANCO, PARA FITAS DE LED COM LARGURA ATÉ 30MM, TAM: 3M;199.05;0.00;24
LM1280;;CONECTOR P/ PERFIL SOBR LARGO PRETO, DIFUSOR BRANCO, C/ FITAS LARG 30MM, CONEX JOELHO PAREDE-PAREDE;23.45;0.00;24
LM1278;;CONECTOR PERFIL DE SOBR LARGO PRETO, C/ DIFUSOR BRANCO, C/ FITAS LARG 30MM, CONEX JOELHO PAREDE-TETO;23.45;0.00;24
LM1326;;CONECTOR P/ PERFIL SOBR LARGO PRETO, C/ DIFUSOR BRANCO, C/ FITAS DE LARG ATÉ 30MM, CONEX JOELHO POS;23.45;0.00;24
LM1309;;KIT PARA FIXAÇÃO E ACABAMENTO PRETO PARA PERFIL DE SOBREPOR LARGO 30MM;2.80;0.00;24
LM2218;;TAMPINHA PARA PERFIL DE SOBREPOR 30MM PT (CAIXA COM 50PCS);35.80;0.00;24
LM1379;;PERFIL DE SOBREPOR DE 50MM, BRANCO, PARA FITAS LED DE ATÉ 35MM, TAMANHO: 1 METRO;82.25;0.00;24
LM1380;;PERFIL DE SOBREPOR DE 50MM, BRANCO, PARA FITAS LED DE ATÉ 35MM, TAMANHO: 2 METROS;156.40;0.00;24
LM1381;;PERFIL DE SOBREPOR DE 50MM, BRANCO, PARA FITAS LED DE ATÉ 35MM, TAMANHO: 3 METROS;233.15;0.00;24
LM1835;;CONECTOR P/ PERFIL SOBREPOR 50MM, BRANCO, CONEXÃO JOELHO PARDE-PAREDE;10.85;0.00;24
LM1834;;CONECTOR P/ PERFIL SOBREPOR 50MM, BRANCO, CONEXÃO JOELHO TETO-PAREDE;14.90;0.00;24
LM1836;;CONECTOR P/ PERFIL SOBREPOR 50MM, BRANCO, CONEXÃO JOELHO POSITIVO;10.85;0.00;24
LM1846;;KIT FIXAÇÃO PERFIL 50MM SOBREPOR BRANCO;4.60;0.00;24
LM2221;;TAMPINHA PARA PERFIL DE SOBREPOR 50MM BC (CAIXA COM 50PCS);49.70;0.00;24
LM1382;;PERFIL DE SOBREPOR DE 50MM, PRETO, COM DIFUSOR BRANCO, PARA FITAS LED DE ATÉ 35MM, TAMANHO: 1 METRO;81.25;0.00;24
LM1383;;PERFIL DE SOBREPOR DE 50MM, PRETO, COM DIFUSOR BRANCO, PARA FITAS LED DE ATÉ 35MM, TAMANHO: 2 METROS;154.75;0.00;24
LM1384;;PERFIL DE SOBREPOR DE 50MM, PRETO, COM DIFUSOR BRANCO, PARA FITAS LED DE ATÉ 35MM, TAMANHO: 3M;230.90;0.00;24
LM1838;;CONECTOR P/ PERFIL SOBREPOR 50MM, PRETO, COM DIFUSOR BRANCO, CONEXÃO JOELHO PAREDE-PAREDE;10.70;0.00;24
LM1837;;CONECTOR P/ PERFIL SOBREPOR 50MM, PRETO, COM DIFUSOR BRANCO, CONEXÃO JOELHO TETO-PAREDE;14.65;0.00;24
LM1839;;CONECTOR P/ PERFIL SOBREPOR 50MM, PRETO, COM DIFUSOR BRANCO, CONEXÃO JOELHO POSITIVO;10.70;0.00;24
LM1845;;KIT FIXAÇÃO PERFIL 50MM SOBREPOR PRETO;4.40;0.00;24
LM2222;;TAMPINHA PARA PERFIL DE SOBREPOR 50MM PT (CAIXA COM 50PCS);49.45;0.00;24
LM1914;;PERFIL SOBREPOR DE 35MM P FITAS DE LED DE ATE 30MM, DOURADO TAM.1M;83.45;0.00;25
LM1915;;PERFIL DE SOBREPOR DE 35MM, PARA FITAS DE LED DE ATÉ 30MM, DOURADO, TAM: 2M;161.90;0.00;25
LM1916;;PERFIL DE SOBREPOR DE 35MM, PARA FITAS DE LED DE ATÉ 30MM, OURO CHAMPAGNE, TAM: 3M;241.75;0.00;25
LM1924;;CONECTOR PARA PERFIL DE SOBREPOR DE 35MM P FITAS LED ATÉ 30MM, DOURADO, CONEX JLHO PRD-PRD;25.65;0.00;25
LM1923;;CONECTOR PARA PERFIL DE SOBREPOR DE 35MM P FITAS LED ATÉ 30MM, DOURADO, CONEX JLHO TETO-PRD;25.65;0.00;25
LM1925;;CONECTOR PARA PERFIL DE SOBREPOR DE 35MM P FITAS LED ATÉ 30MM, DOURADO, CONEX JLHO POS;25.65;0.00;25
LM1966;;KIT PARA FIXAÇÃO E ACABAMENTO OURO CHAMPAGNE PARA PERFIL DE SOBREPOR DE 35MM;6.15;0.00;25
LM1932;;PERFIL DE SOBREPOR DE 50MM, PARA FITAS LED DE ATÉ 35MM, OURO CHAMPAGNE, TAM: 1M;93.80;0.00;25
LM1933;;PERFIL DE SOBREPOR DE 50MM, PARA FITAS LED DE ATÉ 35MM, OURO CHAMPAGNE, TAM: 2M;183.85;0.00;25
LM1934;;PERFIL DE SOBREPOR DE 50MM, PARA FITAS LED DE ATÉ 35MM, OURO CHAMPAGNE, TAM: 3M;274.65;0.00;25
LM1942;;CONECTOR P PERFIL SOBR 50MM P FITAS LED C LARGURA ATÉ 35MM, OURO CHAMPAGNE, CONEX JLHO PRD-PRD;12.90;0.00;25
LM1941;;CONECTOR P PERFIL DE SOBR 50MM P FITAS LED C LARGURA ATÉ 35MM, OURO CHAMPAGNE, CONEX JLHO TETO-PRD;20.40;0.00;25
LM1943;;CONECTOR P PERFIL DE SOBR 50MM P FITAS LED C LARGURA ATÉ 35MM, OURO CHAMPAGNE CONEX JLHO POS;12.90;0.00;25
LM1969;;KIT PARA FIXAÇÃO E ACABAMENTO OURO CHAMPAGNE PARA PERFIL DE SOBREPOR 50MM;6.85;0.00;25
LM3442;;PERFIL ALOJAMENTO, BRANCO, TAM:1M;68.80;0.00;25
LM3444;;PERFIL ALOJAMENTO, BRANCO, TAM:2M;137.50;0.00;25
LM3446;;PERFIL ALOJAMENTO, BRANCO, TAM:3M;203.05;0.00;25
LM3448;;CONECTOR P/ PERFIL DE ALOJAMENTO PAREDE/PAREDE BC/BC COMP:130MM;19.65;0.00;25
LM3450;;CONECTOR P/ PERFIL DE ALOJAMENTO TETO/PAREDE BC/BC COMP:130MM;19.65;0.00;25
LM3452;;CONECTOR P/ PERFIL DE ALOJAMENTO POSITIVO BC/BC COMP:130MM;19.65;0.00;25
LM3454;;KIT DE FIXACAO E ACABAMENTO DE PERFIL DE ALOJAMENTO BR;12.45;0.00;25
LM3443;;PERFIL ALOJAMENTO, PRETO, TAM:1M;68.40;0.00;25
LM3445;;PERFIL ALOJAMENTO, PRETO, TAM:2M;136.65;0.00;25
LM3447;;PERFIL ALOJAMENTO, PRETO, TAM:3M;201.75;0.00;25
LM3449;;CONECTOR P/ PERFIL DE ALOJAMENTO PAREDE/PAREDE PT/BC COMP:130MM;19.60;0.00;25
LM3451;;CONECTOR P/ PERFIL DE ALOJAMENTO TETO/PAREDE PT/BC COMP:130MM;19.60;0.00;25
LM3453;;CONECTOR P/ PERFIL DE ALOJAMENTO POSITIVO PT/BC COMP:130MM;19.60;0.00;25
LM3455;;KIT DE FIXACAO E ACABAMENTO DE PERFIL DE ALOJAMENTO PT;12.40;0.00;25
LM3583;;PERFIL ALOJAMENTO 50MM, BRANCO, TAM:1M;101.65;0.00;25
LM3585;;PERFIL ALOJAMENTO 50MM, BRANCO, TAM:2M;198.75;0.00;25
LM3587;;PERFIL ALOJAMENTO 50MM, BRANCO, TAM:3M;288.35;0.00;25
LM3589;;CONECTOR P/ PERFIL DE ALOJAMENTO 50MM PAREDE/PAREDE BC/BC;18.35;0.00;25
LM3591;;CONECTOR P/ PERFIL DE ALOJAMENTO 50MM TETO/PAREDE BC/BC;18.20;0.00;25
LM3593;;CONECTOR P/ PERFIL DE ALOJAMENTO 50MM POSITIVO BC/BC;18.35;0.00;25
LM3581;;KIT DE FIXACAO E ACABAMENTO DE PERFIL DE ALOJAMENTO 50MM BR;8.99;0.00;25
LM3584;;PERFIL ALOJAMENTO 50MM, PRETO, TAM:1M;101.35;0.00;25
LM3586;;PERFIL ALOJAMENTO 50MM, PRETO, TAM:2M;198.20;0.00;25
LM3588;;PERFIL ALOJAMENTO 50MM, PRETO, TAM:3M;294.99;0.00;25
LM3590;;CONECTOR P/ PERFIL DE ALOJAMENTO 50MM PAREDE/PAREDE PT/BC;18.35;0.00;26
LM3592;;CONECTOR P/ PERFIL DE ALOJAMENTO 50MM TETO/PAREDE PT/BC;18.20;0.00;26
LM3594;;CONECTOR P/ PERFIL DE ALOJAMENTO 50MM POSITIVO PT/BC;18.35;0.00;26
LM3582;;KIT DE FIXACAO E ACABAMENTO DE PERFIL DE ALOJAMENTO 50MM PT;8.15;0.00;26
LM982;;PERFIL DE SOBREPOR, CANTONEIRA, PARA FITAS DE LED COM LARGURA ATÉ 10MM, TAMANHO: 1M;28.65;0.00;26
LM983;;PERFIL DE SOBREPOR, CANTONEIRA, PARA FITAS DE LED COM LARGURA ATÉ 10MM, TAMANHO: 2M;53.65;0.00;26
LM1111;;PERFIL DE SOBREPOR, CANTONEIRA, PARA FITAS DE LED COM LARGURA ATÉ 10MM, TAMANHO: 3M;79.05;0.00;26
LM1101;;KIT PARA FIXAÇÃO E ACABAMENTO DE PERFIL DE SOBREPOR CANTONEIRA 10MM;4.25;0.00;26
LM3787;;DIFUSOR PARA PERFIL CANTONEIRA POLICARBONATO 1MT (1 PC);10.10;0.00;26
LM3788;;DIFUSOR PARA PERFIL CANTONEIRA POLICARBONATO 2MT (1 PC);20.10;0.00;26
LM3789;;DIFUSOR PARA PERFIL CANTONEIRA POLICARBONATO 3MT (1 PC);30.05;0.00;26
LM2242;;KIT PENDENTE CORDOALHO ELETRIFICADO PARA PERFIL DE SOBREPOR 1,5M;47.80;0.00;26
LM2243;;KIT PENDENTE CORDOALHO ELETRIFICADO PARA PERFIL DE SOBREPOR 3M;54.55;0.00;26
LM2244;;KIT PD CORDOALHO ELETRIFICADO P/ PERFIL SOBR C ALOJAMENTO P/ O DRIVER_CANOPLA 1,5M BRANCO;57.35;0.00;26
LM2245;;KIT PD CORDOALHO ELETRIFICADO P/ PERFIL SOBR C ALOJAMENTO P/ O DRIVER_CANOPLA 1,5M PRETO;57.20;0.00;26
LM2246;;KIT PD CORDOALHO ELETRIFICADO P/ PERFIL SOBR C ALOJAMENTO P/ O DRIVER_CANOPLA 1,5M OURO CHAMPAGNE;68.10;0.00;26
LM2249;;KIT PD CORDOALHO ELETRIFICADO P/ PERFIL SOBR C ALOJAMENTO P/ O DRIVER_CANOPLA 3M BRANCO;64.15;0.00;26
LM2250;;KIT PD CORDOALHO ELETRIFICADO P/ PERFIL SOBR C ALOJAMENTO P/ O DRIVER_CANOPLA 3M PRETO;63.95;0.00;26
LM2251;;KIT PD CORDOALHO ELETRIFICADO P/ PERFIL SOBR C ALOJAMENTO P/ O DRIVER_CANOPLA 3M OURO CHAMPAGNE;74.85;0.00;26
LM2767;;PERFIL DE EMBUTIR RIPADO, PARA FITAS DE LED COM LARG ATE 6MM, BRANCO, COM DIFUSOR BRANCO, TAM: 1M;15.25;0.00;26
LM2769;;PERFIL DE EMBUTIR RIPADO, PARA FITAS DE LED COM LARG ATE 6MM, BRANCO, COM DIFUSOR BRANCO, TAM: 2M;28.50;0.00;26
LM2771;;PERFIL DE EMBUTIR RIPADO, PARA FITAS DE LED COM LARG ATE 6MM, BRANCO, COM DIFUSOR BRANCO, TAM: 3M;40.45;0.00;26
LM3781;;DIFUSOR PARA PERFIL RIPADO NOVO POLICARBONATO 1MT (1 PC);4.85;0.00;26
LM3782;;DIFUSOR PARA PERFIL RIPADO NOVO POLICARBONATO 2MT (1 PC);9.55;0.00;26
LM3783;;DIFUSOR PARA PERFIL RIPADO NOVO POLICARBONATO 3MT (1 PC);14.30;0.00;26
LM3798;;DIFUSOR PARA PERFIL RIPADO NOVO POLICARBONATO 3MT (10 PCS);0.00;0.00;26
LM2768;;PERFIL DE EMBUTIR RIPADO, PARA FITAS DE LED COM LARG ATE 6MM, PRETO, COM DIFUSOR BRANCO, TAM: 1M;15.20;0.00;26
LM2770;;PERFIL DE EMBUTIR RIPADO, PARA FITAS DE LED COM LARG ATE 6MM, PRETO, COM DIFUSOR BRANCO, TAM: 2M;28.30;0.00;26
LM2772;;PERFIL DE EMBUTIR RIPADO, PARA FITAS DE LED COM LARG ATE 6MM, PRETO, COM DIFUSOR BRANCO, TAM: 3M;40.20;0.00;26
LM1987;;PERFIL DE EMBUTIR RIPADO, LARG: 10,6MM ALT: 9,9MM BC/BC, TAM:1M;11.45;0.00;26
LM1988;;PERFIL DE EMBUTIR RIPADO, LARG: 10,6MM ALT: 9,9MM BC/BC, TAM:2M;21.85;0.00;26
LM1989;;PERFIL DE EMBUTIR RIPADO, LARG: 10,6MM ALT: 9,9MM BC/BC, TAM:3M;32.45;0.00;26
LM3743;;KIT ACABAMENTO PERFIL RIPADO DIFUSOR (CAIXA COM 50 TAMPAS);5.35;0.00;26
LM1957;;PERFIL DE EMBUTIR MOVELARIA COM ABA LARGURA 12MM ALTURA 7MM, BRANCO, COM DIFUSOR BRANCO, TAM: 1M;22.05;0.00;26
LM1958;;PERFIL DE EMBUTIR MOVELARIA COM ABA LARGURA 12MM ALTURA 7MM, BRANCO, COM DIFUSOR BRANCO, TAM: 2M;43.45;0.00;26
LM1959;;PERFIL DE EMBUTIR MOVELARIA COM ABA LARGURA 12MM ALTURA 7MM, BRANCO, COM DIFUSOR BRANCO, TAM: 3M;63.10;0.00;26
LM1960;;PERFIL DE EMBUTIR MOVELARIA COM ABA LARGURA 12MM ALTURA 7MM, PRETO, COM DIFUSOR BRANCO, TAM: 1M;20.90;0.00;27
LM1961;;PERFIL DE EMBUTIR MOVELARIA COM ABA LARGURA 12MM ALTURA 7MM, PRETO, COM DIFUSOR BRANCO, TAM: 2M;43.50;0.00;27
LM1962;;PERFIL DE EMBUTIR MOVELARIA COM ABA LARGURA 12MM ALTURA 7MM, PRETO, COM DIFUSOR BRANCO, TAM: 3M;63.70;0.00;27
LM2580;;TAMPA CEGA SISTEMA PERFIL EMB/SOBR 30MM 0,10M BRANCO;3.15;0.00;27
LM2581;;TAMPA CEGA SISTEMA PERFIL EMB/SOBR 30MM 0,10M PRETO;3.05;0.00;27
LM2582;;TAMPA CEGA SISTEMA PERFIL EMB/SOBR 30MM 0,20M BRANCO;6.05;0.00;27
LM2583;;TAMPA CEGA SISTEMA PERFIL EMB/SOBR 30MM 0,20M PRETO;5.85;0.00;27
LM2054;;TAMPA CEGA SISTEMA PERFIL EMB/SOBR 30MM 0,50M BRANCO;15.35;0.00;27
LM2057;;TAMPA CEGA SISTEMA PERFIL EMB/SOBR 30MM 0,50M PRETO;14.90;0.00;27
LM2578;;TAMPA CEGA SISTEMA PERFIL EMB/SOBR 30MM 0,80M BRANCO;21.80;0.00;27
LM2579;;TAMPA CEGA SISTEMA PERFIL EMB/SOBR 30MM 0,80M PRETO;21.10;0.00;27
LM2055;;TAMPA CEGA SISTEMA PERFIL EMB/SOBR 30MM 1MT BRANCO;28.85;0.00;27
LM2058;;TAMPA CEGA SISTEMA PERFIL EMB/SOBR 30MM 1MT PRETO;27.95;0.00;27
LM2056;;TAMPA CEGA SISTEMA PERFIL EMB/SOBR 30MM 2MT BRANCO;57.30;0.00;27
LM2059;;TAMPA CEGA SISTEMA PERFIL EMB/SOBR 30MM 2MT PRETO;55.60;0.00;27
LM2586;;TAMPA CEGA SISTEMA PERFIL EMB/SOBR 50MM 0,10M BRANCO;3.20;0.00;27
LM2587;;TAMPA CEGA SISTEMA PERFIL EMB/SOBR 50MM 0,10M PRETO;3.10;0.00;27
LM2588;;TAMPA CEGA SISTEMA PERFIL EMB/SOBR 50MM 0,20M BRANCO;6.20;0.00;27
LM2589;;TAMPA CEGA SISTEMA PERFIL EMB/SOBR 50MM 0,20M PRETO;5.30;0.00;27
LM2060;;TAMPA CEGA SISTEMA PERFIL EMB/SOBR 50MM 0,50M BRANCO;15.50;0.00;27
LM2063;;TAMPA CEGA SISTEMA PERFIL EMB/SOBR 50MM 0,50M PRETO;14.99;0.00;27
LM2584;;TAMPA CEGA SISTEMA PERFIL EMB/SOBR 50MM 0,80M BRANCO;22.35;0.00;27
LM2585;;TAMPA CEGA SISTEMA PERFIL EMB/SOBR 50MM 0,80M PRETO;21.65;0.00;27
LM2061;;TAMPA CEGA SISTEMA PERFIL EMB/SOBR 50MM 1MT BRANCO;29.05;0.00;27
LM2064;;TAMPA CEGA SISTEMA PERFIL EMB/SOBR 50MM 1MT PRETO;28.10;0.00;27
LM2062;;TAMPA CEGA SISTEMA PERFIL EMB/SOBR 50MM 2MT BRANCO;56.30;0.00;27
LM2065;;TAMPA CEGA SISTEMA PERFIL EMB/SOBR 50MM 2MT PRETO;54.60;0.00;27
LM2345;;SYSTEM UNIVERSAL TAMPA C/FURO PARA SPOT USO PERFIL DE 30MM EBM./SOBR 10CM BRANCO;2.45;0.00;27
LM2346;;SYSTEM UNIVERSAL TAMPA C/FURO PARA SPOT USO PERFIL DE 30MM EBM./SOBR 10CM PRETO;3.99;0.00;27
LM2347;;SYSTEM UNIVERSAL TAMPA C/FURO PARA SPOT USO PERFIL DE 50MM EBM./SOBR 10CM BRANCO;3.25;0.00;27
