referencia;variante;descricao;detalhes;preco_unitario;porcentagem_imposto;pagina
ARA-003-ROCHA;;ARANDELA 20CM - ROCHA SELENITA - FITA DE LED 3000K - 6W;;724.50;9.75;1
ARA-003-ROCHA;FOLHA DE OURO;ARANDELA 20CM - ROCHA SELENITA - FITA DE LED 3000K - 6W;;833.18;9.75;1
ARA-002-ROCHA;;ARANDELA 15CM - ROCHA SELENITA - FITA DE LED 3000K - 4W;;541.53;9.75;1
ARA-002-ROCHA;FOLHA DE OURO;ARANDELA 15CM - ROCHA SELENITA - FITA DE LED 3000K - 4W;;622.75;9.75;1
ARA-001-ROCHA;;ARANDELA 10CM - ROCHA SELENITA - FITA DE LED 3000K - 2W;;375.87;9.75;1
ARA-001-ROCHA;FOLHA DE OURO;ARANDELA 10CM - ROCHA SELENITA - FITA DE LED 3000K - 2W;;432.25;9.75;1
ARA-004-ONIX;;ARANDELA 25CM - ONIX - FITA DE LED 3000K - 8W;;1484.90;9.75;1
ARA-004-ONIX;FOLHA DE OURO;ARANDELA 25CM - ONIX - FITA DE LED 3000K - 8W;;1707.64;9.75;1
ARA-003-ONIX;;ARANDELA 20CM - ONIX - FITA DE LED 3000K - 6W;;940.01;9.75;1
ARA-003-ONIX;FOLHA DE OURO;ARANDELA 20CM - ONIX - FITA DE LED 3000K - 6W;;1081.02;9.75;1
ARA-002-ONIX;;ARANDELA 15CM - ONIX - FITA DE LED 3000K - 4W;;621.81;9.75;1
ARA-002-ONIX;FOLHA DE OURO;ARANDELA 15CM - ONIX - FITA DE LED 3000K - 4W;;715.08;9.75;1
ARA-001-ONIX;;ARANDELA 10CM - ONIX - FITA DE LED 3000K - 2W;;399.33;9.75;1
ARA-001-ONIX;FOLHA DE OURO;ARANDELA 10CM - ONIX - FITA DE LED 3000K - 2W;;459.23;9.75;1
A0209;;ARANDELA Ø40CM - CUPULA ONIX DE Ø25CM - FITA DE LED 3000K - 6W - COM BASE;;2070.21;9.75;1
A0209;FOLHA DE OURO;ARANDELA Ø40CM - CUPULA ONIX DE Ø25CM - FITA DE LED 3000K - 6W - COM BASE;;2380.74;9.75;1
A0210;;ARANDELA Ø30CM - CUPULA ONIX DE Ø20CM - FITA DE LED 3000K - 4W - COM BASE;;1377.59;9.75;1
A0210;FOLHA DE OURO;ARANDELA Ø30CM - CUPULA ONIX DE Ø20CM - FITA DE LED 3000K - 4W - COM BASE;;1584.23;9.75;1
A0211;;ARANDELA Ø40CM - CUPULA ROCHA SELENITA DE Ø20CM - FITA DE LED 3000K - 6W - COM BASE;;1260.69;9.75;1
A0211;FOLHA DE OURO;ARANDELA Ø40CM - CUPULA ROCHA SELENITA DE Ø20CM - FITA DE LED 3000K - 6W - COM BASE;;1449.80;9.75;1
A0212;;ARANDELA Ø30CM - CUPULA ROCHA SELENITA DE Ø15CM - FITA DE LED 3000K - 4W - COM BASE;;923.95;9.75;1
A0212;FOLHA DE OURO;ARANDELA Ø30CM - CUPULA ROCHA SELENITA DE Ø15CM - FITA DE LED 3000K - 4W - COM BASE;;1062.54;9.75;1
L0117;;RED. 60CM - 6 CUPULAS SELENITA - FITA DE LED 3000K 18W - PEND 2M;;2894.92;9.75;1
L0117;FOLHA DE OURO;RED. 60CM - 6 CUPULAS SELENITA - FITA DE LED 3000K 18W - PEND 2M;;3329.16;9.75;1
L0114;;RED. 80CM - 8 CUPULAS SELENITA - FITA DE LED 3000K 24W - PEND 2M;;3046.45;9.75;1
L0114;FOLHA DE OURO;RED. 80CM - 8 CUPULAS SELENITA - FITA DE LED 3000K 24W - PEND 2M;;3503.42;9.75;1
L0118;;RED. 100CM - 10 CUPULAS SELENITA - FITA DE LED 3000K 30W - PEND 2M;;3793.01;9.75;1
L0118;FOLHA DE OURO;RED. 100CM - 10 CUPULAS SELENITA - FITA DE LED 3000K 30W - PEND 2M;;4361.96;9.75;1
L0120;;RED. 60CM - 6 CUPULAS ONIX - FITA DE LED 3000K 18W - PEND 2M;;3290.05;9.75;1
L0120;FOLHA DE OURO;RED. 60CM - 6 CUPULAS ONIX - FITA DE LED 3000K 18W - PEND 2M;;3783.55;9.75;1
L0116;;RED. 80CM - 8 CUPULAS ONIX - FITA DE LED 3000K 24W - PEND 2M;;3461.98;9.75;1
L0116;FOLHA DE OURO;RED. 80CM - 8 CUPULAS ONIX - FITA DE LED 3000K 24W - PEND 2M;;3981.27;9.75;1
L0121;;RED. 100CM - 10 CUPULAS ONIX - FITA DE LED 3000K 30W - PEND 2M;;4536.05;9.75;1
L0121;FOLHA DE OURO;RED. 100CM - 10 CUPULAS ONIX - FITA DE LED 3000K 30W - PEND 2M;;5216.46;9.75;1
L0115;;OVAL 120X50CM - 4 CUPULAS SELENITA - FITA DE LED 3000K 24W E 4 LAMP GU10 - PEND 2M;;2338.61;9.75;1
L0115;FOLHA DE OURO;OVAL 120X50CM - 4 CUPULAS SELENITA - FITA DE LED 3000K 24W E 4 LAMP GU10 - PEND 2M;;2689.41;9.75;1
L0119;;OVAL 150X50CM - 4 CUPULAS SELENITA - FITA DE LED 3000K 24W E 4 LAMP GU10 - PEND 2M;;2369.90;9.75;1
L0119;FOLHA DE OURO;OVAL 150X50CM - 4 CUPULAS SELENITA - FITA DE LED 3000K 24W E 4 LAMP GU10 - PEND 2M;;2725.38;9.75;1
L0115DF-ONIX;;OVAL 120X50CM - 4 CUPULAS ONIX - FITA DE LED 3000K 24W E 4 LAMP GU10 - PEND 2M;;2635.83;9.75;1
L0115DF-ONIX;FOLHA DE OURO;OVAL 120X50CM - 4 CUPULAS ONIX - FITA DE LED 3000K 24W E 4 LAMP GU10 - PEND 2M;;3031.20;9.75;1
L0119DF-ONIX;;OVAL 150X50CM - 4 CUPULAS ONIX - FITA DE LED 3000K 24W E 4 LAMP GU10 - PEND 2M;;2667.11;9.75;1
L0119DF-ONIX;FOLHA DE OURO;OVAL 150X50CM - 4 CUPULAS ONIX - FITA DE LED 3000K 24W E 4 LAMP GU10 - PEND 2M;;3067.18;9.75;1
A0112;;ARANDELA COM PRATELEIRA - CUPULA SELENITA Ø10CM - FITA DE LED 3000K 2W - ENTRADA USBC;;714.10;9.75;1
A0112;FOLHA DE OURO;ARANDELA COM PRATELEIRA - CUPULA SELENITA Ø10CM - FITA DE LED 3000K 2W - ENTRADA USBC;;821.21;9.75;1
A0112-ONIX;;ARANDELA COM PRATELEIRA - CUPULA ONIX Ø10CM - FITA DE LED 3000K 2W - ENTRADA USBC;;741.29;9.75;1
A0112-ONIX;FOLHA DE OURO;ARANDELA COM PRATELEIRA - CUPULA ONIX Ø10CM - FITA DE LED 3000K 2W - ENTRADA USBC;;852.48;9.75;1
A0113;;ARANDELA COM SUPORTE P/ INCENSO - CUPULA SELENITA Ø10CM - FITA DE LED 3000K 2W;;619.85;9.75;1
A0113;FOLHA DE OURO;ARANDELA COM SUPORTE P/ INCENSO - CUPULA SELENITA Ø10CM - FITA DE LED 3000K 2W;;712.83;9.75;1
A0113-ONIX;;ARANDELA COM SUPORTE P/ INCENSO - CUPULA ONIX Ø10CM - FITA DE LED 3000K 2W;;647.12;9.75;1
A0113-ONIX;FOLHA DE OURO;ARANDELA COM SUPORTE P/ INCENSO - CUPULA ONIX Ø10CM - FITA DE LED 3000K 2W;;744.18;9.75;1
L0202;;200X35CM DE ALT - CUPULA DE ROCHA SELENITA Ø10CM - FITA DE LED 3000K 22W;;2358.45;9.75;1
L0202;FOLHA DE OURO;200X35CM DE ALT - CUPULA DE ROCHA SELENITA Ø10CM - FITA DE LED 3000K 22W;;2712.22;9.75;1
L0203;;150X35CM DE ALT - CUPULA DE ROCHA SELENITA Ø10CM - FITA DE LED 3000K 16W;;1786.70;9.75;1
L0203;FOLHA DE OURO;150X35CM DE ALT - CUPULA DE ROCHA SELENITA Ø10CM - FITA DE LED 3000K 16W;;2054.71;9.75;1
L0204;;120X35CM DE ALT - CUPULA DE ROCHA SELENITA Ø10CM - FITA DE LED 3000K 12W;;1429.37;9.75;1
L0204;FOLHA DE OURO;120X35CM DE ALT - CUPULA DE ROCHA SELENITA Ø10CM - FITA DE LED 3000K 12W;;1643.78;9.75;1
L0202-ONIX;;200X35CM DE ALT - CUPULA DE ONIX Ø10CM - FITA DE LED 3000K 22W;;2590.75;9.75;1
L0202-ONIX;FOLHA DE OURO;200X35CM DE ALT - CUPULA DE ONIX Ø10CM - FITA DE LED 3000K 22W;;2979.36;9.75;1
L0203-ONIX;;150X35CM DE ALT - CUPULA DE ONIX Ø10CM - FITA DE LED 3000K 16W;;1962.67;9.75;1
L0203-ONIX;FOLHA DE OURO;150X35CM DE ALT - CUPULA DE ONIX Ø10CM - FITA DE LED 3000K 16W;;2257.07;9.75;1
L0204-ONIX;;120X35CM DE ALT - CUPULA DE ONIX Ø10CM - FITA DE LED 3000K 12W;;1570.16;9.75;1
L0204-ONIX;FOLHA DE OURO;120X35CM DE ALT - CUPULA DE ONIX Ø10CM - FITA DE LED 3000K 12W;;1805.68;9.75;1
PL0116-ONIX;;4,5X4,5X150CM DE ALT. - 2 CUPULAS ONIX - FITA DE LED 3000K;;929.39;9.75;1
PL0116-ONIX;FOLHA DE OURO;4,5X4,5X150CM DE ALT. - 2 CUPULAS ONIX - FITA DE LED 3000K;;1068.80;9.75;1
PL0116;;4,5X4,5X150CM DE ALT. - 2 CUPULAS SELENITA - FITA DE LED 3000K;;736.00;9.75;1
PL0116;FOLHA DE OURO;4,5X4,5X150CM DE ALT. - 2 CUPULAS SELENITA - FITA DE LED 3000K;;846.40;9.75;1
P0205;;PENDENTE Ø10CM - CUPULA SELENITA - FITA DE LED 3000K 2W - PEND 2M;;391.07;9.75;1
P0205;FOLHA DE OURO;PENDENTE Ø10CM - CUPULA SELENITA - FITA DE LED 3000K 2W - PEND 2M;;449.73;9.75;1
P0206;;PENDENTE Ø15CM - CUPULA SELENITA - FITA DE LED 3000K 4W - PEND 2M;;592.47;9.75;1
P0206;FOLHA DE OURO;PENDENTE Ø15CM - CUPULA SELENITA - FITA DE LED 3000K 4W - PEND 2M;;681.35;9.75;1
P0207;;PENDENTE Ø20CM - CUPULA SELENITA - FITA DE LED 3000K 6W - PEND 2M;;790.75;9.75;1
P0207;FOLHA DE OURO;PENDENTE Ø20CM - CUPULA SELENITA - FITA DE LED 3000K 6W - PEND 2M;;909.36;9.75;1
P0208;;PENDENTE Ø10CM - CUPULA ONIX - FITA DE LED 3000K 2W - PEND 2M;;414.93;9.75;1
P0208;FOLHA DE OURO;PENDENTE Ø10CM - CUPULA ONIX - FITA DE LED 3000K 2W - PEND 2M;;477.17;9.75;1
P0209;;PENDENTE Ø15CM - CUPULA ONIX - FITA DE LED 3000K 4W - PEND 2M;;717.62;9.75;1
P0209;FOLHA DE OURO;PENDENTE Ø15CM - CUPULA ONIX - FITA DE LED 3000K 4W - PEND 2M;;825.26;9.75;1
P0210;;PENDENTE Ø20CM - CUPULA ONIX - FITA DE LED 3000K 6W - PEND 2M;;1088.35;9.75;1
P0210;FOLHA DE OURO;PENDENTE Ø20CM - CUPULA ONIX - FITA DE LED 3000K 6W - PEND 2M;;1251.61;9.75;1
C0208DF-ONIX;;COLUNA Ø30CM - 150CM DE ALT. - CUPULA ONIX - FITA DE LED 3000K 6W;;1859.16;9.75;1
C0208DF-ONIX;FOLHA DE OURO;COLUNA Ø30CM - 150CM DE ALT. - CUPULA ONIX - FITA DE LED 3000K 6W;;2138.03;9.75;1
C0208;;COLUNA Ø30CM - 150CM DE ALT. - CUPULA SELENITA - FITA DE LED 3000K 6W;;1710.55;9.75;1
C0208;FOLHA DE OURO;COLUNA Ø30CM - 150CM DE ALT. - CUPULA SELENITA - FITA DE LED 3000K 6W;;1967.13;9.75;1
AB0108;;LUMINÁRIA Ø20X32 CM DE ALT. - ROCHA - P/ 1 LÂMP. MINIGU10;;943.30;9.75;2
AB0108;FOLHA DE OURO;LUMINÁRIA Ø20X32 CM DE ALT. - ROCHA - P/ 1 LÂMP. MINIGU10;;1084.79;9.75;2
AB0109;;LUMINÁRIA Ø20X80 CM DE ALT. - ROCHA - P/ 1 LÂMP. E27 - CUPULA TECIDO;;2281.52;9.75;2
AB0109;FOLHA DE OURO;LUMINÁRIA Ø20X80 CM DE ALT. - ROCHA - P/ 1 LÂMP. E27 - CUPULA TECIDO;;2623.74;9.75;2
C0110;;COLUNA Ø50CM - 180CM DE ALT. - SELENITA - P/ 1 LÂMP. E27;;4469.96;9.75;2
C0110;FOLHA DE OURO;COLUNA Ø50CM - 180CM DE ALT. - SELENITA - P/ 1 LÂMP. E27;;5140.45;9.75;2
A0111;;ARANDELA ALMA GEMEA - ÁGATA - FITA DE LED 3000K 6W;;3118.80;9.75;2
A0111;FOLHA DE OURO;ARANDELA ALMA GEMEA - ÁGATA - FITA DE LED 3000K 6W;;3586.62;9.75;2
A0111-C;;ARANDELA ALMA GEMEA - AGATA - (C/ CARREGADOR);;3789.49;9.75;2
A0111-C;FOLHA DE OURO;ARANDELA ALMA GEMEA - AGATA - (C/ CARREGADOR);;4357.92;9.75;2
A0111-ROCHA;;ARANDELA ALMA GEMEA - ROCHA SELENITA - FITA DE LED 3000K 6W;;3118.80;9.75;2
A0111-ROCHA;FOLHA DE OURO;ARANDELA ALMA GEMEA - ROCHA SELENITA - FITA DE LED 3000K 6W;;3586.62;9.75;2
A0111-C-ROCHA;;ARANDELA ALMA GEMEA - ROCHA SELENITA - (C/ CARREGADOR);;3789.49;9.75;2
A0111-C-ROCHA;FOLHA DE OURO;ARANDELA ALMA GEMEA - ROCHA SELENITA - (C/ CARREGADOR);;4357.92;9.75;2
A0111-6M;;ARANDELA ALMA GEMEA - ÁGATA - FITA DE LED 3000K 6W - 6M TECIDO;;4057.38;9.75;2
A0111-6M;FOLHA DE OURO;ARANDELA ALMA GEMEA - ÁGATA - FITA DE LED 3000K 6W - 6M TECIDO;;4665.98;9.75;2
A0111-8M;;ARANDELA ALMA GEMEA - ÁGATA - FITA DE LED 3000K 6W - 8M TECIDO;;4995.95;9.75;2
A0111-8M;FOLHA DE OURO;ARANDELA ALMA GEMEA - ÁGATA - FITA DE LED 3000K 6W - 8M TECIDO;;5745.34;9.75;2
B0105;;BANDEJA 35X55CM - 3 QUARTZOS - FITA DE LED 3000K 2W - SISTEMA DE BATERIA;;1147.64;9.75;2
B0105;FOLHA DE OURO;BANDEJA 35X55CM - 3 QUARTZOS - FITA DE LED 3000K 2W - SISTEMA DE BATERIA;;1319.79;9.75;2
B0106;;BANDEJA 15X35CM - 2 QUARTZOS - FITA DE LED 3000K 2W - SISTEMA DE BATERIA;;693.01;9.75;2
B0106;FOLHA DE OURO;BANDEJA 15X35CM - 2 QUARTZOS - FITA DE LED 3000K 2W - SISTEMA DE BATERIA;;796.96;9.75;2
ES0104;;ESPELHO OVAL 140X105CM - LUZ INDIRETA 60W 3000K - C/ MOLDURA E PRATELEIRA C/ QUARTZO;;3168.86;9.75;2
ES0104;FOLHA DE OURO;ESPELHO OVAL 140X105CM - LUZ INDIRETA 60W 3000K - C/ MOLDURA E PRATELEIRA C/ QUARTZO;;3644.19;9.75;2
ES0103;;ESPELHO OVAL 125X105CM - LUZ INDIRETA 60W 3000K - C/ MOLDURA;;2078.55;9.75;2
ES0103;FOLHA DE OURO;ESPELHO OVAL 125X105CM - LUZ INDIRETA 60W 3000K - C/ MOLDURA;;2390.33;9.75;2
ES0101;;ESPELHO RED.80CM - LUZ INDIRETA 36W 3000K - MOD. 1;;1681.61;9.75;2
ES0101;FOLHA DE OURO;ESPELHO RED.80CM - LUZ INDIRETA 36W 3000K - MOD. 1;;1933.85;9.75;2
ES0105;;ESPELHO RED.60CM - LUZ INDIRETA 28W 3000K - MOD. 1;;1384.40;9.75;2
ES0105;FOLHA DE OURO;ESPELHO RED.60CM - LUZ INDIRETA 28W 3000K - MOD. 1;;1592.06;9.75;2
ES0106;;ESPELHO RED.60CM - LUZ INDIRETA 28W 3000K - MOD. 2;;1109.55;9.75;2
ES0106;FOLHA DE OURO;ESPELHO RED.60CM - LUZ INDIRETA 28W 3000K - MOD. 2;;1275.98;9.75;2
ES0102;;ESPELHO RED.80CM - LUZ INDIRETA 36W 3000K - MOD. 2;;1331.48;9.75;2
ES0102;FOLHA DE OURO;ESPELHO RED.80CM - LUZ INDIRETA 36W 3000K - MOD. 2;;1531.20;9.75;2
ES1501;;MEIA ESFERA Ø60CM - COM ESPELHO - LUZ INDIRETA 3000K 27W;;1686.70;9.75;3
ES1501;FOLHA DE OURO;MEIA ESFERA Ø60CM - COM ESPELHO - LUZ INDIRETA 3000K 27W;;1939.70;9.75;3
ES1502;;MEIA ESFERA Ø50CM - COM ESPELHO - LUZ INDIRETA 3000K 22W;;1209.59;9.75;3
ES1502;FOLHA DE OURO;MEIA ESFERA Ø50CM - COM ESPELHO - LUZ INDIRETA 3000K 22W;;1391.03;9.75;3
ES1503;;MEIA ESFERA Ø30CM - COM ESPELHO - LUZ INDIRETA 3000K 14W;;715.12;9.75;3
ES1503;FOLHA DE OURO;MEIA ESFERA Ø30CM - COM ESPELHO - LUZ INDIRETA 3000K 14W;;822.38;9.75;3
ES1504;;MEIA ESFERA Ø30CM - COM ESPELHO - BANCADA - LUZ DIRETA 3000K 14W;;715.12;9.75;3
ES1504;FOLHA DE OURO;MEIA ESFERA Ø30CM - COM ESPELHO - BANCADA - LUZ DIRETA 3000K 14W;;822.38;9.75;3
L0601;;LUSTRE Ø80 X100 CM DE ALT. - 21 CUPULAS ONIX P/21 LÂMP. G9 - 2M CORRENTE;;8423.70;9.75;4
L0601;FOLHA DE OURO;LUSTRE Ø80 X100 CM DE ALT. - 21 CUPULAS ONIX P/21 LÂMP. G9 - 2M CORRENTE;;9687.26;9.75;4
A0602;;ARANDELA Ø7X30 CM DE ALT. - ONIX - P/2 LÂMP. G9 - DUE;;662.48;9.75;4
A0602;FOLHA DE OURO;ARANDELA Ø7X30 CM DE ALT. - ONIX - P/2 LÂMP. G9 - DUE;;761.85;9.75;4
A0603;;ARANDELA Ø7X27 CM DE ALT. - ONIX - P/1 LÂMP. G9 - UNE;;421.97;9.75;4
A0603;FOLHA DE OURO;ARANDELA Ø7X27 CM DE ALT. - ONIX - P/1 LÂMP. G9 - UNE;;485.26;9.75;4
L0608;;LUSTRE 45X38 CM DE ALT. - ONIX - FITA DE LED 3000K 6W - PEND. 2M;;901.42;9.75;4
L0608;FOLHA DE OURO;LUSTRE 45X38 CM DE ALT. - ONIX - FITA DE LED 3000K 6W - PEND. 2M;;1036.64;9.75;4
L0604;;LUSTRE 65X55 CM DE ALT. - ONIX - FITA DE LED 3000K 6W - PEND. 2M;;990.20;9.75;4
L0604;FOLHA DE OURO;LUSTRE 65X55 CM DE ALT. - ONIX - FITA DE LED 3000K 6W - PEND. 2M;;1138.72;9.75;4
P0605;;PENDENTE 80X32 CM DE ALT. - ONIX - P/3 LÂMP. G9 - PEND. 2M;;1227.97;9.75;4
P0605;FOLHA DE OURO;PENDENTE 80X32 CM DE ALT. - ONIX - P/3 LÂMP. G9 - PEND. 2M;;1412.16;9.75;4
P0606;;PENDENTE Ø7X23 CM DE ALT. - ONIX - FITA DE LED 3000K 2W - PEND. 2M;;546.33;9.75;4
P0606;FOLHA DE OURO;PENDENTE Ø7X23 CM DE ALT. - ONIX - FITA DE LED 3000K 2W - PEND. 2M;;628.28;9.75;4
P0607;;PENDENTE Ø7X30 CM DE ALT. - ONIX - FITA DE LED 3000K 2W - PEND. 2M;;558.84;9.75;4
P0607;FOLHA DE OURO;PENDENTE Ø7X30 CM DE ALT. - ONIX - FITA DE LED 3000K 2W - PEND. 2M;;642.67;9.75;4
L0801;;LUSTRE FOLHAS OVAL 120X60X45CM DE ALT. - 2M CABO - P/8 LAMP E14;;3267.41;9.75;5
L0801;FOLHA DE OURO;LUSTRE FOLHAS OVAL 120X60X45CM DE ALT. - 2M CABO - P/8 LAMP E14;;3757.52;9.75;5
L0802;;LUSTRE FOLHAS LINEAR 100X35X50CM DE ALT. - 2M CABO - P/5 LAMP G9;;1746.14;9.75;5
L0802;FOLHA DE OURO;LUSTRE FOLHAS LINEAR 100X35X50CM DE ALT. - 2M CABO - P/5 LAMP G9;;2008.06;9.75;5
E1301;;ESCULTURA ILUMINADA FOLHAS - 130X50CM DE ALT. - FITA DE LED 3000K;;8910.20;9.75;5
E1301;FOLHA DE OURO;ESCULTURA ILUMINADA FOLHAS - 130X50CM DE ALT. - FITA DE LED 3000K;;10246.73;9.75;5
L0701;;LUSTRE Ø90 X 125 CM DE ALT. - CRISTAL E ROCHA SELENITA - P/8 LAMP E14;;10420.13;9.75;6
L0701;FOLHA DE OURO;LUSTRE Ø90 X 125 CM DE ALT. - CRISTAL E ROCHA SELENITA - P/8 LAMP E14;;11983.15;9.75;6
A0702;;ARANDELA C/ CUPULA - SELENITA E CRISTAL - P/ 1 LAMP E14;;1157.57;9.75;6
A0702;FOLHA DE OURO;ARANDELA C/ CUPULA - SELENITA E CRISTAL - P/ 1 LAMP E14;;1331.21;9.75;6
L0703;;LUSTRE Ø80CM X 75CM DE ALT. - CRISTAL TRANSLÚCIDO E CUPULA - P/ 12 LÂMP. E14 - PEND 1M;;5995.14;9.75;6
L0703;FOLHA DE OURO;LUSTRE Ø80CM X 75CM DE ALT. - CRISTAL TRANSLÚCIDO E CUPULA - P/ 12 LÂMP. E14 - PEND 1M;;6894.41;9.75;6
A0704;;ARANDELA C/ CUPULA - CRISTAL - P/ 1 LAMP E14;;1212.32;9.75;6
A0704;FOLHA DE OURO;ARANDELA C/ CUPULA - CRISTAL - P/ 1 LAMP E14;;1394.17;9.75;6
ROCHA-001-100CM;;RED. 100X150CM DE ALT. 6 CAM - ROCHA E MOLDURA - FITA DE LED 3000K 90W - PEND 1M;;27226.47;9.75;6
ROCHA-001-100CM;FOLHA DE OURO;RED. 100X150CM DE ALT. 6 CAM - ROCHA E MOLDURA - FITA DE LED 3000K 90W - PEND 1M;;31310.44;9.75;6
ROCHA-001-80CM;;RED. 80X100CM DE ALT. 4 CAM - ROCHA E MOLDURA - FITA DE LED 3000K 60W- PEND 1M;;16421.13;9.75;6
ROCHA-001-80CM;FOLHA DE OURO;RED. 80X100CM DE ALT. 4 CAM - ROCHA E MOLDURA - FITA DE LED 3000K 60W- PEND 1M;;18884.30;9.75;6
ROCHA-001;;RED. 250 X 340 CM DE ALT. 12 CAM - ROCHA E MOLDURA - FITA DE LED 3000K 200W - PEND 1M;;152518.28;9.75;6
ROCHA-001;FOLHA DE OURO;RED. 250 X 340 CM DE ALT. 12 CAM - ROCHA E MOLDURA - FITA DE LED 3000K 200W - PEND 1M;;175396.02;9.75;6
EISEN-001-ARA;;ARANDELA - RAIADA 12CM X 30CM DE ALT - 2 LAMP G9 - TUBO METAL;;694.15;9.75;7
EISEN-002-ARA;;ARANDELA - RAIADA 13CM X 48 CM DE ALT - 3 LAMP G9 - TUBO METAL;;918.63;9.75;7
EISEN-003-ARA;;ARANDELA - RAIADA 13CM X 65CM DE ALT - 4 LAMP G9 - TUBO METAL;;1200.98;9.75;7
EISEN-003-PEND;;PENDENTE UNITARIO - Ø25CM X 65CM DE ALT - 4 LAMP G9 - TUBO METAL;;1866.59;9.75;7
EISEN-100-4;;RED. 100CM - 04 AROS - 85CM ALTURA - TUBOS - FITA DE LED 170W - PEND 1M;;12785.33;9.75;7
EISEN-80-3;;RED. 80CM - 03 AROS - 67CM ALTURA - TUBOS - FITA DE LED 110W - PEND 1M;;9137.02;9.75;7
EISEN-60-2;;RED. 60CM - 02 AROS - 47CM ALTURA - TUBOS - FITA DE LED 82W - PEND 1M;;6477.33;9.75;7
EISEN-120X40-2;;OVAL 120 X 40 X 50CM ALT - 02 CAMADAS TUBO ALUM. - FITA LED COB 3000K - 110W - PINT. DOURADO FOSCO;;7780.39;9.75;7
EISEN-150X50-2;;OVAL 150 X 50 X 50CM ALT - 02 CAMADAS TUBO ALUM. - FITA LED COB 3000K - 140W - PINT. DOURADO FOSCO;;10674.32;9.75;7
A0401;;ARANDELA 80CM - ROCHA SELENITA - P/ 2 LÂMP. MINIGU10 - AURA;;544.58;9.75;8
A0401;FOLHA DE OURO;ARANDELA 80CM - ROCHA SELENITA - P/ 2 LÂMP. MINIGU10 - AURA;;626.26;9.75;8
A0410;;ARANDELA 80CM - QUARTZO - P/ 2 LÂMP. MINIGU10 - AURA;;1558.03;9.75;8
A0410;FOLHA DE OURO;ARANDELA 80CM - QUARTZO - P/ 2 LÂMP. MINIGU10 - AURA;;1791.74;9.75;8
A0402;;ARANDELA 100CM - ROCHA SELENITA - P/ 2 LÂMP. MINIGU10 - AURA;;572.14;9.75;8
A0402;FOLHA DE OURO;ARANDELA 100CM - ROCHA SELENITA - P/ 2 LÂMP. MINIGU10 - AURA;;657.96;9.75;8
A0411;;ARANDELA 100CM - QUARTZO - P/ 2 LÂMP. MINIGU10 - AURA;;1530.27;9.75;8
A0411;FOLHA DE OURO;ARANDELA 100CM - QUARTZO - P/ 2 LÂMP. MINIGU10 - AURA;;1759.81;9.75;8
A0413;;ARANDELA 120CM - ROCHA SELENITA - P/2 LÂMP. MINIGU10 - AURA;;619.07;9.75;8
A0413;FOLHA DE OURO;ARANDELA 120CM - ROCHA SELENITA - P/2 LÂMP. MINIGU10 - AURA;;711.93;9.75;8
A0414;;ARANDELA 120CM - QUARTZO - P/2 LÂMP. MINIGU10 - AURA;;1596.36;9.75;8
A0414;FOLHA DE OURO;ARANDELA 120CM - QUARTZO - P/2 LÂMP. MINIGU10 - AURA;;1835.81;9.75;8
P0412;;PENDENTE Ø 5 X 45 CM DE ALTURA - P/ 1 LÂMP. MINIGU10 -QUARTZO - PEND 2M - AURA;;876.78;9.75;8
P0412;FOLHA DE OURO;PENDENTE Ø 5 X 45 CM DE ALTURA - P/ 1 LÂMP. MINIGU10 -QUARTZO - PEND 2M - AURA;;1008.30;9.75;8
P0403;;PENDENTE Ø 5 X 45 CM DE ALTURA - P/ 1 LÂMP. MINIGU10 -ROCHA SELENITA - PEND 2M - AURA;;383.69;9.75;8
P0403;FOLHA DE OURO;PENDENTE Ø 5 X 45 CM DE ALTURA - P/ 1 LÂMP. MINIGU10 -ROCHA SELENITA - PEND 2M - AURA;;441.24;9.75;8
P0404;;PENDENTE 100CM - ROCHA SELENITA - P/ 2 LÂMP. MINIGU10 - PEND 2M - AURA;;705.49;9.75;8
P0404;FOLHA DE OURO;PENDENTE 100CM - ROCHA SELENITA - P/ 2 LÂMP. MINIGU10 - PEND 2M - AURA;;811.32;9.75;8
P0407;;PENDENTE 100CM - QUARTZO - P/ 2 LÂMP. MINIGU10 - PEND 2M - AURA;;1706.25;9.75;8
P0407;FOLHA DE OURO;PENDENTE 100CM - QUARTZO - P/ 2 LÂMP. MINIGU10 - PEND 2M - AURA;;1962.19;9.75;8
P0405;;PENDENTE 120CM - ROCHA SELENITA - P/ 2 LÂMP. MINIGU10 - PEND 2M - AURA;;750.08;9.75;8
P0405;FOLHA DE OURO;PENDENTE 120CM - ROCHA SELENITA - P/ 2 LÂMP. MINIGU10 - PEND 2M - AURA;;862.59;9.75;8
P0408;;PENDENTE 120CM - QUARTZO - P/ 2 LÂMP. MINIGU10 - PEND 2M - AURA;;1735.58;9.75;8
P0408;FOLHA DE OURO;PENDENTE 120CM - QUARTZO - P/ 2 LÂMP. MINIGU10 - PEND 2M - AURA;;1995.92;9.75;8
P0406;;PENDENTE 80CM - ROCHA SELENITA - P/ 2 LÂMP. MINIGU10 - PEND 2M - AURA;;698.46;9.75;8
P0406;FOLHA DE OURO;PENDENTE 80CM - ROCHA SELENITA - P/ 2 LÂMP. MINIGU10 - PEND 2M - AURA;;803.22;9.75;8
